unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;01/10/2023 12:48;01/10/2023 15:35;02/10/2023 08:37;02/10/2023 10:49;03/10/2023 10:06;03/10/2023 14:39;04/10/2023 14:31;05/10/2023 10:33;05/10/2023 15:04;06/10/2023 10:09;06/10/2023 15:28;07/10/2023 07:56;07/10/2023 09:45;08/10/2023 09:21;08/10/2023 11:44;09/10/2023 10:02;09/10/2023 15:13;10/10/2023 09:56
54:12:01;54:12:01;Exp60;WW_R1;Sorghum;Exp60_295_IS33173;Exp60_295_IS33173;1;Exp60_295_IS33173_WW_R1;;9224.35;59257.8;43031.3;80608.6;98657.2;63242.7;75575.3;64538.5;111015;94152.8;93883.1;81852.6;74800.5;0;126289;91118.9;121365;118230
54:12:02;54:12:02;Exp60;WW_R1;Sorghum;Exp60_7_IS1398;Exp60_7_IS1398;1;Exp60_7_IS1398_WW_R1;;23.999;65254.9;55859;68299.2;98389.8;50952.6;75224.7;99757.6;38763.1;76461.6;98249.1;57417;90633.4;62.452;135171;121534;115783;118572
131:01:01;131:01:01;Exp60;WW_R1;Sorghum;Exp60_65_IS8218;Exp60_65_IS8218;1;Exp60_65_IS8218_WW_R1;;63420.3;57735.7;71941;68879;0;61677.8;58562.2;66520.7;20960.4;71368.1;78535.8;68527.1;91825.4;136716;91775.9;85607.2;90534.6;103819
131:01:02;131:01:02;Exp60;WW_R1;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;1;Exp60_138_IS18868_WW_R1;;19942.8;12.383;54831.1;20067.5;70667.7;51032.2;56907.7;26.73;65845.8;78399.9;101455;64794;77224.3;99351.3;66828;5137.76;103491;75694.1
131:02:01;131:02:01;Exp60;WW_R1;Sorghum;Exp60_316_SSM249;Exp60_316_SSM249;1;Exp60_316_SSM249_WW_R1;;53055.1;51804.1;72032.8;70311.2;51799.5;75223.4;28146.5;64194.3;73630.2;4252.45;49490.8;90921.9;36136.5;127331;143594;84984.2;153838;45968
131:02:02;131:02:02;Exp60;WW_R1;Sorghum;Exp60_90_IS11374;Exp60_90_IS11374;1;Exp60_90_IS11374_WW_R1;;32061.9;27179;78327;44147.3;31697.3;81175.8;75020;68451.6;68416.5;54418.1;81436.2;87841.7;56132.6;128925;107296;94379.6;119475;83834.8
131:03:01;131:03:01;Exp60;WW_R1;Sorghum;Exp60_181_IS21691;Exp60_181_IS21691;1;Exp60_181_IS21691_WW_R1;;54991.5;67278.5;14272.7;65348;47479.3;38963.2;48287.2;59855.2;100594;68446.9;79293.7;100650;90070.8;112738;117024;115907;92420.5;140009
131:03:02;131:03:02;Exp60;WW_R1;Sorghum;Exp60_302_IS41724;Exp60_302_IS41724;1;Exp60_302_IS41724_WW_R1;;36332.1;1325.13;63172.4;45113.6;52418;66651;70369.6;42289.9;49706.8;58848.3;94857.1;87762.6;85536.7;121818;72379.7;20388;113488;103761
131:04:01;131:04:01;Exp60;WW_R1;Sorghum;Exp60_228_IS25207;Exp60_228_IS25207;1;Exp60_228_IS25207_WW_R1;;55797.5;41339.4;54016;70321.8;81672;52755.5;70621.1;51190.1;78945.9;69756.1;87070.4;73855.4;106009;100135;108702;106953;101849;123736
131:04:02;131:04:02;Exp60;WW_R1;Sorghum;Exp60_152_IS19847;Exp60_152_IS19847;1;Exp60_152_IS19847_WW_R1;;44076.2;58165.1;58377.7;54533.8;22721.8;80664.4;61640.3;74400.7;44278;38420.7;107373;75105.5;94126.7;101743;96444.1;91231.3;133771;121981
131:05:01;131:05:01;Exp60;WW_R1;Sorghum;Exp60_204_IS23142;Exp60_204_IS23142;1;Exp60_204_IS23142_WW_R1;;49168;41523.8;60914.7;58228.1;98953.6;92624.5;62470.3;50247.7;102715;88420.7;92903.9;87931.9;69584.8;83953;121256;96854.2;102637;90443.9
131:05:02;131:05:02;Exp60;WW_R1;Sorghum;Exp60_12_IS2263;Exp60_12_IS2263;1;Exp60_12_IS2263_WW_R1;;54654.5;59152.3;73185.5;58503.3;100507;89005.9;48487.5;117557;87450.5;51345.6;100812;76009.3;76306.3;140118;98861.6;109558;115954;118081
131:06:01;131:06:01;Exp60;WW_R1;Sorghum;Exp60_81_IS10234;Exp60_81_IS10234;1;Exp60_81_IS10234_WW_R1;;67283;43414.9;61634.7;74074.4;76877;71354.7;13109.2;72799;68295.6;87075.3;3174.66;10214.2;74329;130495;132581;81932.1;97859;105941
131:06:02;131:06:02;Exp60;WW_R1;Sorghum;Exp60_255_IS29472;Exp60_255_IS29472;1;Exp60_255_IS29472_WW_R1;;23598.1;51938.2;40518.2;26470.8;86363.1;72769.2;96473.8;70269.4;92669.3;111284;98592.2;87103.5;60042.4;89042;82746.5;127297;84057.4;89158.1
131:07:01;131:07:01;Exp60;WW_R1;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;1;Exp60_179_IS21425_WW_R1;;38225.4;50718.5;71240.8;51276.9;46063.4;92598.2;25319.1;82385.6;69806.5;13551.2;109412;40624.9;124642;100312;106663;98465.1;136811;153303
131:07:02;131:07:02;Exp60;WW_R1;Sorghum;Exp60_14_IS2398;Exp60_14_IS2398;1;Exp60_14_IS2398_WW_R1;;26271.6;229.217;36992.9;29803.7;74754;38946.6;82806.8;76708.8;83005.5;84044.7;80863.1;74258.5;87531.4;76225.4;113436;23712.4;106765;100769
131:08:01;131:08:01;Exp60;WW_R1;Sorghum;Exp60_243_IS27490;Exp60_243_IS27490;1;Exp60_243_IS27490_WW_R1;;72307.1;54618.7;80856.7;74664.3;62535.4;98644.8;64411.5;123189;78879.4;72477.7;137736;66983.3;82958.1;94112.6;97313.1;134041;112038;115000
131:08:02;131:08:02;Exp60;WW_R1;Sorghum;Exp60_272_IS30443;Exp60_272_IS30443;1;Exp60_272_IS30443_WW_R1;;41770.2;47161.3;46696.3;49452.6;63497.5;71298.8;66090;73370.1;110590;89996.3;82371.3;65687.4;117583;125228;111747;108197;78766;124573
131:09:01;131:09:01;Exp60;WW_R1;Sorghum;Exp60_260_IS29691;Exp60_260_IS29691;1;Exp60_260_IS29691_WW_R1;;66466.9;48720;75496.2;82634.6;63525.4;86431.1;67844.8;81357.7;140147;98808.8;106044;803.343;105566;92018.6;84901.1;116457;95273.4;115276
131:09:02;131:09:02;Exp60;WW_R1;Sorghum;Exp60_77_IS9713;Exp60_77_IS9713;1;Exp60_77_IS9713_WW_R1;;33352.9;46766.8;28823.2;39787.5;69328.2;59571.3;78528.5;92015.7;72745.2;63833.6;91057.1;67180.3;94561.6;138487;120624;94936.2;115017;117316
131:10:01;131:10:01;Exp60;WW_R1;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;1;Exp60_125_IS15752_WW_R1;;61673.8;55321;79071.7;73256.8;70546.8;113850;76539.5;59787.8;83097.5;85634.5;104659;54254.1;103843;112439;119434;122461;92524.3;122793
131:10:02;131:10:02;Exp60;WW_R1;Sorghum;Exp60_60_IS6828;Exp60_60_IS6828;1;Exp60_60_IS6828_WW_R1;;58958.9;78303.4;39835.2;66707.8;101463;50022.5;97743.8;68612;46096.8;129899;82660.8;74922.5;90072.9;128573;38897.8;126208;95241.8;91393.8
131:11:01;131:11:01;Exp60;WW_R1;Sorghum;Exp60_146_IS19053;Exp60_146_IS19053;1;Exp60_146_IS19053_WW_R1;;47788.1;60209.7;53282.2;56753.2;53010.3;75769.7;112515;79191.3;52806.3;78225.8;81185;64744.4;101531;119695;104330;116797;125631;121136
131:11:02;131:11:02;Exp60;WW_R1;Sorghum;Exp60_8_IS2156;Exp60_8_IS2156;1;Exp60_8_IS2156_WW_R1;;43829.5;29037;69229.7;45543.4;118073;68313;80394.1;69986.2;86501.5;86641.6;108981;74555;111899;132694;63850.7;89033.8;53441.4;127204
131:12:01;131:12:01;Exp60;WW_R1;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;1;Exp60_29_IS3443_WW_R1;;31903.7;62536.4;60504.8;44885;80645.3;58984.5;80678.5;84432.6;112815;94751.8;115380;93355.1;91239.7;100913;96318.7;94091.7;80427.1;100187
131:12:02;131:12:02;Exp60;WW_R1;Sorghum;Exp60_46_IS4821;Exp60_46_IS4821;1;Exp60_46_IS4821_WW_R1;;43628.1;50818.7;72877.4;60883.9;86665.9;74827.7;52536.9;81149.9;28968.9;95999.5;76624.4;71009.7;101875;98284.7;98217.2;86125.6;118284;137321
132:01:01;132:01:01;Exp60;WW_R1;Sorghum;Exp60_31_IS3511;Exp60_31_IS3511;1;Exp60_31_IS3511_WW_R1;;60825.2;66887.7;58819.6;73001.6;89418.2;50648.2;26475.3;65152.5;79349.2;73108;56076.6;66206.1;79897.8;58895.9;74509.6;15576.3;76218.2;74455.8
132:01:02;132:01:02;Exp60;WW_R1;Sorghum;Exp60_101_IS13926;Exp60_101_IS13926;1;Exp60_101_IS13926_WW_R1;;46408.7;45473;351.081;55710.7;32450;4590.42;40867.2;62410.5;72251.7;82172.1;52644.8;82182.9;66543;100703;79927.8;80533.4;59480.9;92907.2
132:02:01;132:02:01;Exp60;WW_R1;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;1;Exp60_198_IS22909_WW_R1;;67515.1;45213.3;55724.5;84484.2;77266.4;66585.8;49985.7;92491.5;94746.4;103137;64317;53864.3;105636;78604.8;131353;99937.6;146514;92531.8
132:02:02;132:02:02;Exp60;WW_R1;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;1;Exp60_307_SSM1102_WW_R1;;73487.1;67284.9;27899.1;84328;48632;37038.2;117603;50530.1;96662.2;93271.3;108603;85713.8;113249;118258;118900;103766;87413.4;102721
132:03:01;132:03:01;Exp60;WW_R1;Sorghum;Exp60_30_IS3507;Exp60_30_IS3507;1;Exp60_30_IS3507_WW_R1;;11168.9;50464.2;80285.8;14653;91739.1;87539.2;63422.3;118834;120690;96785.3;80583.7;85680.5;132988;102793;6799.39;107786;112833;135151
132:03:02;132:03:02;Exp60;WW_R1;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;1;Exp60_282_IS31299_WW_R1;;58799.8;42660;1781.28;74857.3;57211.1;4816.74;98721.4;76563.9;91282.1;90465.9;83676.6;90917.5;114509;74534.8;79522.5;116346;52454.3;121409
132:04:01;132:04:01;Exp60;WW_R1;Sorghum;Exp60_72_IS9303;Exp60_72_IS9303;1;Exp60_72_IS9303_WW_R1;;53554;53004.6;42904.3;60292.8;73370.9;65314.9;126549;97526.4;143722;79484.9;19992;95899.5;82402.7;116577;78959.2;121635;94328.5;118233
132:04:02;132:04:02;Exp60;WW_R1;Sorghum;Exp60_155_IS20064;Exp60_155_IS20064;1;Exp60_155_IS20064_WW_R1;;58707.6;39653.7;61484.4;65271.7;68256.2;41241;65856.7;79045.1;102590;93655.8;9776.42;86076.8;58360.7;104876;6845.41;115642;108909;89335
132:05:01;132:05:01;Exp60;WW_R1;Sorghum;Exp60_26_IS3073;Exp60_26_IS3073;1;Exp60_26_IS3073_WW_R1;;56627.3;53408.1;44117.3;73116.1;94737.5;50736.2;88658;82715.7;92974.4;75472.7;66924;81127.6;57374.3;112394;92012.6;109298;143488;67868.4
132:05:02;132:05:02;Exp60;WW_R1;Sorghum;Exp60_118_R16;Exp60_118_R16;1;Exp60_118_R16_WW_R1;;64063.4;43502.5;58006.6;95511.4;79759.3;69475.6;93927.7;131734;100749;72423.4;69684.7;97009.9;77603.7;124005;80346.8;94985.9;99419.7;103099
132:06:01;132:06:01;Exp60;WW_R1;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;1;Exp60_47_IS4963_WW_R1;;51038.6;60392.8;47206.3;65552.4;86945.3;43757.3;94946.4;99322.7;30690.6;80767.5;102195;69257.5;127895;81767.5;65907.4;96609.9;87298.6;132745
132:06:02;132:06:02;Exp60;WW_R1;Sorghum;Exp60_86_IS10971;Exp60_86_IS10971;1;Exp60_86_IS10971_WW_R1;;41055.3;68489.5;53200.4;47624.9;43124.3;68150.2;67088.7;110491;86717.2;63747.4;109369;65402;79981.6;109370;124245;90956.2;98534.7;77714.9
132:07:01;132:07:01;Exp60;WW_R1;Sorghum;Exp60_209_IS23601;Exp60_209_IS23601;1;Exp60_209_IS23601_WW_R1;;59410.5;67642.4;60233.4;78706.7;72742.6;65948.3;64545.1;81344.3;21624.6;122843;7761.78;60739.2;102487;89882.3;103630;26370;101433;107663
132:07:02;132:07:02;Exp60;WW_R1;Sorghum;Exp60_27_IS3121;Exp60_27_IS3121;1;Exp60_27_IS3121_WW_R1;;40102.8;64914.5;226.108;40472.5;42681.2;8958.19;45130.2;71908.8;64736.2;84300.8;117689;947.351;104797;78496.1;104173;95436.9;73536.1;93502.6
132:08:01;132:08:01;Exp60;WW_R1;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;1;Exp60_142_IS18919_WW_R1;;67333.2;44706.8;60391.5;89718.3;95179.4;60476;96314;38084.1;85191.1;108782;66740.7;63902.5;87329.1;84382.1;92647.1;31044.8;95019.3;107089
132:08:02;132:08:02;Exp60;WW_R1;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;1;Exp60_73_IS9468_WW_R1;;43655.4;43816;55193.2;46879.7;71347.2;45126.2;47748.7;42606.9;80179.6;53965.1;102756;66492.1;62106.2;92141.8;90052.4;109888;20389.4;94791.1
132:09:01;132:09:01;Exp60;WW_R1;Sorghum;Exp60_116_IS14571;Exp60_116_IS14571;1;Exp60_116_IS14571_WW_R1;;60548.2;50833.6;58236.6;78611.6;99001.4;63437;59445.6;41643.3;127332;98590.9;50302.5;86453.7;76371.9;78925.9;111993;99102.4;89627.9;100274
132:09:02;132:09:02;Exp60;WW_R1;Sorghum;Exp60_93_IS12447;Exp60_93_IS12447;1;Exp60_93_IS12447_WW_R1;;24547.3;21433;60590.1;32641.9;57241.7;44961.5;43637.6;46477.4;95119;121872;67127.6;51367.3;25609;82343.8;85998.2;106832;104025;50136.2
132:10:01;132:10:01;Exp60;WW_R1;Sorghum;Exp60_121_IS15443;Exp60_121_IS15443;1;Exp60_121_IS15443_WW_R1;;76679.2;54409.9;60460.9;81616.2;81661;83629.9;72559.9;79978.8;20163.1;98466.1;83886.9;58944.1;105262;96602.8;112902;18817.8;11425.5;111827
132:10:02;132:10:02;Exp60;WW_R1;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;1;Exp60_276_IS30748_WW_R1;;33968.2;53043.2;76816.5;37496.2;73081.2;99464.4;73939.2;100689;91341.2;70412.8;56832.6;86713.8;67057.2;144642;84289.5;140568;29719.3;77514.9
132:11:01;132:11:01;Exp60;WW_R1;Sorghum;Exp60_139_IS18874;Exp60_139_IS18874;1;Exp60_139_IS18874_WW_R1;;47893.5;74568.9;67117.9;58040.5;70684.4;72270.6;50884.7;134188;76179.4;103095;84631.8;86910.3;106322;103130;135554;93879.1;103296;121666
132:11:02;132:11:02;Exp60;WW_R1;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;1;Exp60_9_IS2179_WW_R1;;48255.7;93214.8;31974.2;77096.5;61228.6;42623.9;4349.58;91249.4;78204;50927.7;89294;67869;84902.9;119669;115998;109176;102469;97480.3
132:12:01;132:12:01;Exp60;WW_R1;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;1;Exp60_82_IS10801_WW_R1;;52717.4;78116.9;61801.2;65775;51533.8;76680.5;86089.1;136965;101884;76128;100646;115908;110956;118359;121567;10692.3;122129;128175
132:12:02;132:12:02;Exp60;WW_R1;Sorghum;Exp60_112_IS14446;Exp60_112_IS14446;1;Exp60_112_IS14446_WW_R1;;69219.9;60407.5;58415.3;74984.8;65454.4;61803.9;54250.5;41902.6;77971.9;87325;95781.4;78771.2;87785;110470;129453;103562;101711;97674
133:01:01;133:01:01;Exp60;WW_R1;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;1;Exp60_199_IS22986_WW_R1;;51906.5;44980.3;72354.5;55742.1;84813.9;68088.1;16679.6;19775.7;83181.4;82006.4;64152.6;64559.9;78810.2;92774.3;103675;101845;110169;90504.8
133:01:02;133:01:02;Exp60;WW_R1;Sorghum;Exp60_91_IS11758;Exp60_91_IS11758;1;Exp60_91_IS11758_WW_R1;;14.298;68108.9;50978.8;341.73;66829.3;42495;42757.2;58612.7;59469.7;92301.6;48065;103237;110545;120592;88770.4;114653;108716;90782.4
133:02:01;133:02:01;Exp60;WW_R1;Sorghum;Exp60_160_IS20665;Exp60_160_IS20665;1;Exp60_160_IS20665_WW_R1;;46116.3;62278.5;55808.8;62341.5;96241.9;63012.3;100410;63272;36709.3;41167.9;98511.1;49930.5;87251.9;31201;148031;125045;76296.6;123859
133:02:02;133:02:02;Exp60;WW_R1;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;1;Exp60_247_IS27855_WW_R1;;24521.4;52819.2;73334.9;31993.3;95387.5;96587.9;99576.9;61816.6;60356;76118.4;98812.2;94648.3;120438;134123;100743;107876;119509;93403.5
133:03:01;133:03:01;Exp60;WW_R1;Sorghum;Exp60_275_IS30619;Exp60_275_IS30619;1;Exp60_275_IS30619_WW_R1;;63999.2;67262.6;58944.6;85519.7;30894.7;68755;12968.5;92749.9;47914.9;75709.7;104939;67179.2;96238.9;65165.3;94626.6;151181;108004;96121.9
133:03:02;133:03:02;Exp60;WW_R1;Sorghum;Exp60_226_IS24953;Exp60_226_IS24953;1;Exp60_226_IS24953_WW_R1;;825.494;58206.9;46039;1586.66;79192.4;64847.1;64235.9;53198.1;52302;93474.6;81934.2;78528.4;110939;86184.5;9760.99;110479;107911;80763.1
133:04:01;133:04:01;Exp60;WW_R1;Sorghum;Exp60_299_IS33353;Exp60_299_IS33353;1;Exp60_299_IS33353_WW_R1;;36648.3;11200.8;52834.2;44561.1;83041;66178.7;57611;61366;46896.4;96580.1;90831.2;62210.9;101725;91119.6;86858.6;40222.2;101892;147161
133:04:02;133:04:02;Exp60;WW_R1;Sorghum;Exp60_169_IS20743;Exp60_169_IS20743;1;Exp60_169_IS20743_WW_R1;;52726.2;73451.5;43533.4;57701.7;88111.4;50926.1;54755.3;35476.8;66536.7;89866.7;70147;56650.4;102209;94677.6;115839;119700;140209;53723.5
133:05:01;133:05:01;Exp60;WW_R1;Sorghum;Exp60_262_IS29872;Exp60_262_IS29872;1;Exp60_262_IS29872_WW_R1;;38799.8;43752.1;57227.9;44164.7;88327;59955.9;71822.1;97756.9;20155.7;94011.4;102371;78009.1;87858.3;77874.3;91878.3;113875;110558;144365
133:05:02;133:05:02;Exp60;WW_R1;Sorghum;Exp60_206_IS23178;Exp60_206_IS23178;1;Exp60_206_IS23178_WW_R1;;55386.6;50794.6;51777.6;64700.2;99946.8;43197.5;77942.2;76928.9;26191.6;111395;79698.3;72581.5;87228.6;79247;104440;127665;135020;97648.9
133:06:01;133:06:01;Exp60;WW_R1;Sorghum;Exp60_70_IS8882;Exp60_70_IS8882;1;Exp60_70_IS8882_WW_R1;;41737.9;49276;66583.6;54044.8;70934.2;81315.9;60611.1;73653;6.071;2796.82;88582.1;61414.1;82233.5;82967.2;88092.4;131048;17329.9;134628
133:06:02;133:06:02;Exp60;WW_R1;Sorghum;Exp60_107_IS14298;Exp60_107_IS14298;1;Exp60_107_IS14298_WW_R1;;50752.7;35040.7;73430.3;63727.8;61546;93571.1;58798.2;89610;6.616;101055;81391.1;80169.2;149886;109253;93944.3;110456;124329;112389
133:07:01;133:07:01;Exp60;WW_R1;Sorghum;Exp60_110_IS14351;Exp60_110_IS14351;1;Exp60_110_IS14351_WW_R1;;47266.9;42607.4;72399.5;56622.2;98027;100571;28285.6;61437.5;0;103793;82282.8;66321.5;58980.7;107778;42865.9;131745;128977;124826
133:07:02;133:07:02;Exp60;WW_R1;Sorghum;Exp60_13_IS2367;Exp60_13_IS2367;1;Exp60_13_IS2367_WW_R1;;445.278;49434.8;65793.6;1477.55;53758.7;82129.9;60680.6;66155.1;1206.96;84042.4;4903.49;94170.5;110029;98893.9;131091;112419;111018;145586
133:08:01;133:08:01;Exp60;WW_R1;Sorghum;Exp60_161_IS20681;Exp60_161_IS20681;1;Exp60_161_IS20681_WW_R1;;51359.1;33895.5;44988.8;59346.3;120308;66935.8;34632.8;80735.1;45.246;139959;81104.7;115320;119443;89390.5;102913;135849;161337;108864
133:08:02;133:08:02;Exp60;WW_R1;Sorghum;Exp60_264_IS29911;Exp60_264_IS29911;1;Exp60_264_IS29911_WW_R1;;46652.7;51307.3;46893.8;60079.1;68148.9;76915.1;47925.6;99145.4;118.742;72971.9;100731;114002;110792;100392;143202;111287;95759;115724
133:09:01;133:09:01;Exp60;WW_R1;Sorghum;Exp60_45_IS4776;Exp60_45_IS4776;1;Exp60_45_IS4776_WW_R1;;54908.7;52794.8;53312.1;62746.9;99116.2;55791.9;88125.2;114581;1.962;111612;77050.6;136776;129131;78696.7;75630.4;127470;117388;147066
133:09:02;133:09:02;Exp60;WW_R1;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;1;Exp60_61_Phule Chitra_WW_R1;;52311.9;48677.3;23864.5;59928;51509.2;45552;49704.7;59271.8;9.35;81748.8;86968.5;115304;78488.7;82474.4;122585;97472.9;127850;116318
133:10:01;133:10:01;Exp60;WW_R1;Sorghum;Exp60_149_IS19455;Exp60_149_IS19455;1;Exp60_149_IS19455_WW_R1;;52042.2;38055.2;62293.8;60545.2;102250;76291.2;87608.6;75506;149.671;117362;87706.8;103635;95154;115331;98200;91506.4;130162;86857.6
133:10:02;133:10:02;Exp60;WW_R1;Sorghum;Exp60_309_SSM1267;Exp60_309_SSM1267;1;Exp60_309_SSM1267_WW_R1;;83339.6;46639.4;62668.5;84141.5;44422.2;62794.1;29750.6;38211.4;5684.35;76589.2;129774;48045;72524.3;115162;119060;103741;111542;109819
133:11:01;133:11:01;Exp60;WW_R1;Sorghum;Exp60_25_IS2902;Exp60_25_IS2902;1;Exp60_25_IS2902_WW_R1;;59777.7;68380.8;71984;69645.4;69463.7;94126.1;49542;47981;146.97;86673.3;94810.1;67319.4;131960;85708.4;99898.9;127476;98366.3;108432
133:11:02;133:11:02;Exp60;WW_R1;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;1;Exp60_196_IS22609_WW_R1;;26943.8;50042.5;98678;33228.3;87103.3;121981;95814.2;78930.5;2108.7;107847;91588.5;53372.6;66761.5;87998.5;116884;115884;103737;112001
133:12:01;133:12:01;Exp60;WW_R1;Sorghum;Exp60_214_IS23903;Exp60_214_IS23903;1;Exp60_214_IS23903_WW_R1;;60956;63557.5;84266;69832.6;79632.8;90277.1;42991.1;96269.3;125.705;123748;123988;66988.8;116610;82341.7;116549;126973;142700;99752.8
133:12:02;133:12:02;Exp60;WW_R1;Sorghum;Exp60_242_IS27390;Exp60_242_IS27390;1;Exp60_242_IS27390_WW_R1;;44708.4;52894.5;59313.3;58802.2;79824;61231.3;92671.9;28936.6;8.193;83194.2;97051.9;67315.9;113339;89267.7;115880;118690;100362;143439
134:01:01;134:01:01;Exp60;WW_R1;Sorghum;Exp60_111_IS14414;Exp60_111_IS14414;1;Exp60_111_IS14414_WW_R1;;59068.4;59527.5;47673.5;75699.5;67462.2;55284.6;64277.6;67245.6;61398.9;60173.7;44065.5;76777.3;76477;98115.8;66481.5;80599.8;83189.8;118834
134:01:02;134:01:02;Exp60;WW_R1;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;1;Exp60_88_IS11026_WW_R1;;41982.9;67438.3;73455.7;56931;1142.89;45735.4;2338.25;67539.8;62982.5;32468.8;110422;101243;83333;92183;976.257;74977.6;77116.8;45540.1
134:02:01;134:02:01;Exp60;WW_R1;Sorghum;Exp60_280_IS31195;Exp60_280_IS31195;1;Exp60_280_IS31195_WW_R1;;43559.4;3936.83;74776.9;55234.7;74562.2;53895.6;50264.8;85960.3;66114.6;129348;85339.3;97615.5;96945.4;126596;10981.5;45203.4;84596.8;121805
134:02:02;134:02:02;Exp60;WW_R1;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;1;Exp60_174_IS20792_WW_R1;;66091.7;52428.6;58432.6;74675.3;41464.3;55150.6;62713.6;98783.1;50250.6;82026.9;112186;117246;101054;103819;73608.9;104697;141279;136205
134:03:01;134:03:01;Exp60;WW_R1;Sorghum;Exp60_250_IS29233;Exp60_250_IS29233;1;Exp60_250_IS29233_WW_R1;;47040.6;28247.6;70217.1;59454.9;99585.1;92550;53758.2;122456;2292.01;114772;74984.3;79509.8;83646.7;101486;94816.7;102426;91507.8;126127
134:03:02;134:03:02;Exp60;WW_R1;Sorghum;Exp60_221_IS24503;Exp60_221_IS24503;1;Exp60_221_IS24503_WW_R1;;39512.4;72178.3;61916.7;47230.6;2700.31;85243.2;27107.8;89994.8;67786.3;44384.5;59275.3;113940;85506.9;81286.8;79822.4;113209;92415.2;130231
134:04:01;134:04:01;Exp60;WW_R1;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;1;Exp60_19_IS2787_WW_R1;;45379.6;57829.1;10361.4;63670.5;64178;29467.7;38803.2;129036;26914.3;87615.8;69297.5;71353.4;126870;89992.2;73340.1;104050;34163.6;132789
134:04:02;134:04:02;Exp60;WW_R1;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;1;Exp60_193_IS22330_WW_R1;;37719.2;25509.6;82292.4;45698.7;50875;71487.1;68565.5;105436;74797.6;69450.8;73840;103326;40201.1;102485;120998;90392.8;26964;98927.1
134:05:01;134:05:01;Exp60;WW_R2;Sorghum;Exp60_264_IS29911;Exp60_264_IS29911;2;Exp60_264_IS29911_WW_R2;;45307;46582.1;52860.8;57648.1;52737.6;50018.3;44019.2;92812;2072.89;137636;67602.1;117015;142361;46422.4;116819;114470;89078;120556
134:05:02;134:05:02;Exp60;WW_R2;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;2;Exp60_137_IS18835_WW_R2;;43680.6;75774.9;54522.3;54159.9;75072.5;58216;97631.1;88791.5;49184.7;89847.8;77566.7;103373;84353.8;111636;105793;74431.4;97396.8;106593
134:06:01;134:06:01;Exp60;WW_R2;Sorghum;Exp60_55_IS6193;Exp60_55_IS6193;2;Exp60_55_IS6193_WW_R2;;57912.5;578.346;57061.1;70122.5;64603.5;77582.4;65483.6;23975.7;2.859;80314.1;112772;106984;103703;83664.4;106100;24733.8;118795;107170
134:06:02;134:06:02;Exp60;WW_R2;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;2;Exp60_19_IS2787_WW_R2;;64457.6;42302.3;43023.6;72011.6;64203.3;53835.2;63236.5;72392.4;45.347;69494.7;70909.4;104489;113315;55849.2;85893.4;99909.1;125223;106199
134:07:01;134:07:01;Exp60;WW_R2;Sorghum;Exp60_87_IS10978;Exp60_87_IS10978;2;Exp60_87_IS10978_WW_R2;;64630.3;14513.9;49471.6;76813.4;75129.8;41539.3;74612.1;18656.4;3036.29;76694.3;89432.1;137558;101660;56690.5;136741;53236.1;8510.24;95091.5
134:07:02;134:07:02;Exp60;WW_R2;Sorghum;Exp60_304_SSM1046;Exp60_304_SSM1046;2;Exp60_304_SSM1046_WW_R2;;62900.3;58984.8;55218.9;65620.4;7980.81;76360.7;61390.2;65728.5;2.084;56376.7;79649.8;87446.2;111934;88746.7;103512;114952;109967;82422.2
134:08:01;134:08:01;Exp60;WW_R2;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;2;Exp60_122_IS15466_WW_R2;;43731.9;32882;41649.2;47775.3;65426.2;73762.3;117440;60037.9;363.466;88984.4;77339.3;81348.2;84822.2;125207;116817;113913;88682.2;126904
134:08:02;134:08:02;Exp60;WW_R2;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;2;Exp60_198_IS22909_WW_R2;;45922.2;46842.4;56175;52790.4;71995.8;60098.2;59095.1;73870.2;21.288;2009.26;105677;52843.5;81826.1;104779;91874.3;97977.4;148460;103584
