"";"sector";"genotype";"replicate";"timestamp";"leaf_area"
"43921";"53:2:2";"IS28991";NA;"2023-10-01 12:09:00";18865,5
"43922";"53:2:2";"IS28991";NA;"2023-10-02 07:59:00";20203,5
"43923";"53:2:2";"IS28991";NA;"2023-10-02 10:10:00";25383,1
"43924";"53:2:2";"IS28991";NA;"2023-10-03 09:27:00";31697,3
"43925";"53:2:2";"IS28991";NA;"2023-10-03 14:01:00";32183
"43926";"53:2:2";"IS28991";NA;"2023-10-04 09:25:00";32078,3
"43927";"53:2:2";"IS28991";NA;"2023-10-04 13:53:00";33705,6
"43928";"53:2:2";"IS28991";NA;"2023-10-05 09:54:00";30404,7
"43929";"53:2:2";"IS28991";NA;"2023-10-05 14:26:00";41394,6
"43930";"53:2:2";"IS28991";NA;"2023-10-06 09:31:00";33495,7
"43931";"53:2:2";"IS28991";NA;"2023-10-06 14:49:00";50232
"43932";"53:2:2";"IS28991";NA;"2023-10-07 07:18:00";34276,8
"43933";"53:2:2";"IS28991";NA;"2023-10-07 09:06:00";47484,8
"43934";"53:2:2";"IS28991";NA;"2023-10-08 08:42:00";35526,6
"43935";"53:2:2";"IS28991";NA;"2023-10-08 11:06:00";35127,8
"43936";"53:2:2";"IS28991";NA;"2023-10-09 09:24:00";36348,6
"43937";"53:2:2";"IS28991";NA;"2023-10-10 09:17:00";47447,1
"43938";"53:2:2";"IS28991";NA;"2023-10-10 13:56:00";56617,7
"43939";"53:2:2";"IS28991";NA;"2023-10-11 11:50:00";49844,8
"43940";"53:2:2";"IS28991";NA;"2023-10-11 13:50:00";50029,3
"43941";"53:2:2";"IS28991";NA;"2023-10-12 09:54:00";52282,5
"43942";"53:2:2";"IS28991";NA;"2023-10-13 09:24:00";51707,8
"43943";"53:2:2";"IS28991";NA;"2023-10-13 13:55:00";48928
"43944";"53:2:2";"IS28991";NA;"2023-10-14 09:26:00";63508,2
"43945";"53:2:2";"IS28991";NA;"2023-10-14 13:55:00";63071,5
"43946";"53:2:2";"IS28991";NA;"2023-10-15 12:40:00";57328
"43947";"53:2:2";"IS28991";NA;"2023-10-16 16:25:00";67299,4
"43948";"53:2:2";"IS28991";NA;"2023-10-17 14:34:00";12748,9
"43949";"53:2:2";"IS28991";NA;"2023-10-18 07:52:00";20962,1
"43950";"53:2:2";"IS28991";NA;"2023-10-18 14:10:00";37134,2
"43951";"53:2:2";"IS28991";NA;"2023-10-19 07:16:00";20894,6
"43952";"53:2:2";"IS28991";NA;"2023-10-19 14:00:00";25736,2
"43953";"53:2:2";"IS28991";NA;"2023-10-20 10:13:00";23522,2
"43954";"53:2:2";"IS28991";NA;"2023-10-20 14:52:00";30206,7
"43955";"53:2:2";"IS28991";NA;"2023-10-21 07:34:00";22818,3
"43956";"53:2:2";"IS28991";NA;"2023-10-21 14:43:00";11232,2
"43957";"53:3:1";"IS22632";NA;"2023-09-22 11:12:00";588,57
"43958";"53:3:1";"IS22632";NA;"2023-09-22 13:57:00";629,61
"43959";"53:3:1";"IS22632";NA;"2023-09-23 07:06:00";850,281
"43960";"53:3:1";"IS22632";NA;"2023-09-23 09:32:00";984,004
"43961";"53:3:1";"IS22632";NA;"2023-09-24 09:34:00";1406,99
"43962";"53:3:1";"IS22632";NA;"2023-09-24 12:32:00";1909,66
"43963";"53:3:1";"IS22632";NA;"2023-09-25 09:38:00";2350,96
"43964";"53:3:1";"IS22632";NA;"2023-09-25 13:58:00";2542,54
"43965";"53:3:1";"IS22632";NA;"2023-09-26 09:38:00";3774,59
"43966";"53:3:1";"IS22632";NA;"2023-09-26 13:51:00";4371,81
"43967";"53:3:1";"IS22632";NA;"2023-09-27 09:19:00";5237,7
"43968";"53:3:1";"IS22632";NA;"2023-09-27 14:52:00";7602,85
"43969";"53:3:1";"IS22632";NA;"2023-09-28 09:12:00";8071,6
"43970";"53:3:1";"IS22632";NA;"2023-09-28 11:49:00";8355,56
"43971";"53:3:1";"IS22632";NA;"2023-09-29 11:02:00";13542,4
"43972";"53:3:1";"IS22632";NA;"2023-09-29 13:54:00";15006,9
"43973";"53:3:1";"IS22632";NA;"2023-09-30 07:50:00";14649,5
"43974";"53:3:1";"IS22632";NA;"2023-09-30 10:06:00";21029,7
"43975";"53:3:1";"IS22632";NA;"2023-10-01 12:09:00";26388,2
"43976";"53:3:1";"IS22632";NA;"2023-10-02 07:59:00";33301,4
"43977";"53:3:1";"IS22632";NA;"2023-10-02 10:10:00";37139,3
"43978";"53:3:1";"IS22632";NA;"2023-10-03 09:27:00";47479,3
"43979";"53:3:1";"IS22632";NA;"2023-10-03 14:01:00";46243,6
"43980";"53:3:1";"IS22632";NA;"2023-10-04 09:25:00";54691,7
"43981";"53:3:1";"IS22632";NA;"2023-10-04 13:53:00";62354
"43982";"53:3:1";"IS22632";NA;"2023-10-05 09:54:00";61983,7
"43983";"53:3:1";"IS22632";NA;"2023-10-05 14:26:00";68704,8
"43984";"53:3:1";"IS22632";NA;"2023-10-06 09:31:00";73326,8
"43985";"53:3:1";"IS22632";NA;"2023-10-06 14:49:00";81961,9
"43986";"53:3:1";"IS22632";NA;"2023-10-07 07:18:00";75001,6
"43987";"53:3:1";"IS22632";NA;"2023-10-07 09:06:00";82300,2
"43988";"53:3:1";"IS22632";NA;"2023-10-08 08:42:00";93672,9
"43989";"53:3:1";"IS22632";NA;"2023-10-08 11:06:00";99921,2
"43990";"53:3:1";"IS22632";NA;"2023-10-09 09:24:00";112540
"43991";"53:3:1";"IS22632";NA;"2023-10-10 09:17:00";104541
"43992";"53:3:1";"IS22632";NA;"2023-10-10 13:56:00";124702
"43993";"53:3:1";"IS22632";NA;"2023-10-11 11:50:00";126671
"43994";"53:3:1";"IS22632";NA;"2023-10-11 13:50:00";117672
"43995";"53:3:1";"IS22632";NA;"2023-10-12 09:54:00";136315
"43996";"53:3:1";"IS22632";NA;"2023-10-13 09:24:00";113564
"43997";"53:3:1";"IS22632";NA;"2023-10-13 13:55:00";120405
"43998";"53:3:1";"IS22632";NA;"2023-10-14 09:26:00";111160
"43999";"53:3:1";"IS22632";NA;"2023-10-14 13:55:00";116133
"44000";"53:3:1";"IS22632";NA;"2023-10-15 12:40:00";111102
"44001";"53:3:1";"IS22632";NA;"2023-10-16 16:25:00";108633
"44002";"53:3:1";"IS22632";NA;"2023-10-17 14:34:00";13567,6
"44003";"53:3:1";"IS22632";NA;"2023-10-18 07:52:00";10568,4
"44004";"53:3:1";"IS22632";NA;"2023-10-18 14:10:00";19037,6
"44005";"53:3:1";"IS22632";NA;"2023-10-19 07:16:00";11160,4
"44006";"53:3:1";"IS22632";NA;"2023-10-19 14:00:00";15972,7
"44007";"53:3:1";"IS22632";NA;"2023-10-20 10:13:00";19375,3
"44008";"53:3:1";"IS22632";NA;"2023-10-20 14:52:00";18142,2
"44009";"53:3:1";"IS22632";NA;"2023-10-21 07:34:00";18205,5
"44010";"53:3:1";"IS22632";NA;"2023-10-21 14:43:00";1834,62
"44011";"53:3:2";"IS18835";NA;"2023-09-22 11:12:00";1736,62
"44012";"53:3:2";"IS18835";NA;"2023-09-22 13:57:00";2022,64
"44013";"53:3:2";"IS18835";NA;"2023-09-23 07:06:00";2612,7
"44014";"53:3:2";"IS18835";NA;"2023-09-23 09:32:00";3054,41
"44015";"53:3:2";"IS18835";NA;"2023-09-24 09:34:00";5317,34
"44016";"53:3:2";"IS18835";NA;"2023-09-24 12:32:00";6069,92
"44017";"53:3:2";"IS18835";NA;"2023-09-25 09:38:00";6765,82
"44018";"53:3:2";"IS18835";NA;"2023-09-25 13:58:00";7525,75
"44019";"53:3:2";"IS18835";NA;"2023-09-26 09:38:00";9202,7
"44020";"53:3:2";"IS18835";NA;"2023-09-26 13:51:00";10787,7
"44021";"53:3:2";"IS18835";NA;"2023-09-27 09:19:00";14328,6
"44022";"53:3:2";"IS18835";NA;"2023-09-27 14:52:00";17253,6
"44023";"53:3:2";"IS18835";NA;"2023-09-28 09:12:00";12428,4
"44024";"53:3:2";"IS18835";NA;"2023-09-28 11:49:00";14084,6
"44025";"53:3:2";"IS18835";NA;"2023-09-29 11:02:00";19400,6
"44026";"53:3:2";"IS18835";NA;"2023-09-29 13:54:00";22478
"44027";"53:3:2";"IS18835";NA;"2023-09-30 07:50:00";24308,1
"44028";"53:3:2";"IS18835";NA;"2023-09-30 10:06:00";32662,4
"44029";"53:3:2";"IS18835";NA;"2023-10-01 12:09:00";39400,7
"44030";"53:3:2";"IS18835";NA;"2023-10-02 07:59:00";42129,3
"44031";"53:3:2";"IS18835";NA;"2023-10-02 10:10:00";41885,6
"44032";"53:3:2";"IS18835";NA;"2023-10-03 09:27:00";52418
"44033";"53:3:2";"IS18835";NA;"2023-10-03 14:01:00";47523,3
"44034";"53:3:2";"IS18835";NA;"2023-10-04 09:25:00";51591,1
"44035";"53:3:2";"IS18835";NA;"2023-10-04 13:53:00";54232,8
"44036";"53:3:2";"IS18835";NA;"2023-10-05 09:54:00";50787,9
"44037";"53:3:2";"IS18835";NA;"2023-10-05 14:26:00";55516,7
"44038";"53:3:2";"IS18835";NA;"2023-10-06 09:31:00";59851,7
"44039";"53:3:2";"IS18835";NA;"2023-10-06 14:49:00";63990,8
"44040";"53:3:2";"IS18835";NA;"2023-10-07 07:18:00";67654,4
"44041";"53:3:2";"IS18835";NA;"2023-10-07 09:06:00";64108,9
"44042";"53:3:2";"IS18835";NA;"2023-10-08 08:42:00";77999,8
"44043";"53:3:2";"IS18835";NA;"2023-10-08 11:06:00";68581
"44044";"53:3:2";"IS18835";NA;"2023-10-09 09:24:00";78621,6
"44045";"53:3:2";"IS18835";NA;"2023-10-10 09:17:00";80921,8
"44046";"53:3:2";"IS18835";NA;"2023-10-10 13:56:00";80813
"44047";"53:3:2";"IS18835";NA;"2023-10-11 11:50:00";101628
"44048";"53:3:2";"IS18835";NA;"2023-10-11 13:50:00";105700
"44049";"53:3:2";"IS18835";NA;"2023-10-12 09:54:00";132442
"44050";"53:3:2";"IS18835";NA;"2023-10-13 09:24:00";92621,1
"44051";"53:3:2";"IS18835";NA;"2023-10-13 13:55:00";105562
"44052";"53:3:2";"IS18835";NA;"2023-10-14 09:26:00";88425,9
"44053";"53:3:2";"IS18835";NA;"2023-10-14 13:55:00";93906,9
"44054";"53:3:2";"IS18835";NA;"2023-10-15 12:40:00";81567
"44055";"53:3:2";"IS18835";NA;"2023-10-16 16:25:00";61146,5
"44056";"53:3:2";"IS18835";NA;"2023-10-17 14:34:00";41852,1
"44057";"53:3:2";"IS18835";NA;"2023-10-18 07:52:00";32403,3
"44058";"53:3:2";"IS18835";NA;"2023-10-18 14:10:00";44693,9
"44059";"53:3:2";"IS18835";NA;"2023-10-19 07:16:00";33901,1
"44060";"53:3:2";"IS18835";NA;"2023-10-19 14:00:00";37531,7
"44061";"53:3:2";"IS18835";NA;"2023-10-20 10:13:00";32938,5
"44062";"53:3:2";"IS18835";NA;"2023-10-20 14:52:00";30870,9
"44063";"53:3:2";"IS18835";NA;"2023-10-21 07:34:00";28054,3
"44064";"53:3:2";"IS18835";NA;"2023-10-21 14:43:00";303,038
"44065";"53:4:1";"IS25733";NA;"2023-09-22 11:12:00";3620,57
"44066";"53:4:1";"IS25733";NA;"2023-09-22 13:57:00";3737,29
"44067";"53:4:1";"IS25733";NA;"2023-09-23 07:06:00";4352,21
"44068";"53:4:1";"IS25733";NA;"2023-09-23 09:32:00";5249,55
"44069";"53:4:1";"IS25733";NA;"2023-09-24 09:34:00";7849,34
"44070";"53:4:1";"IS25733";NA;"2023-09-24 12:32:00";8649,3
"44071";"53:4:1";"IS25733";NA;"2023-09-25 09:38:00";11521,6
"44072";"53:4:1";"IS25733";NA;"2023-09-25 13:58:00";12045,9
"44073";"53:4:1";"IS25733";NA;"2023-09-26 09:38:00";13668,8
"44074";"53:4:1";"IS25733";NA;"2023-09-26 13:51:00";15785,8
"44075";"53:4:1";"IS25733";NA;"2023-09-27 09:19:00";19421,4
"44076";"53:4:1";"IS25733";NA;"2023-09-27 14:52:00";28171,2
"44077";"53:4:1";"IS25733";NA;"2023-09-28 09:12:00";21931,7
"44078";"53:4:1";"IS25733";NA;"2023-09-28 11:49:00";24564,3
"44079";"53:4:1";"IS25733";NA;"2023-09-29 11:02:00";32522,8
"44080";"53:4:1";"IS25733";NA;"2023-09-29 13:54:00";38619,6
"44081";"53:4:1";"IS25733";NA;"2023-09-30 07:50:00";37801,7
"44082";"53:4:1";"IS25733";NA;"2023-09-30 10:06:00";39604,6
"44083";"53:4:1";"IS25733";NA;"2023-10-01 12:09:00";50389,2
"44084";"53:4:1";"IS25733";NA;"2023-10-02 07:59:00";64970,4
"44085";"53:4:1";"IS25733";NA;"2023-10-02 10:10:00";77593,9
"44086";"53:4:1";"IS25733";NA;"2023-10-03 09:27:00";81672
"44087";"53:4:1";"IS25733";NA;"2023-10-03 14:01:00";69175,6
"44088";"53:4:1";"IS25733";NA;"2023-10-04 09:25:00";81714,8
"44089";"53:4:1";"IS25733";NA;"2023-10-04 13:53:00";85722,2
"44090";"53:4:1";"IS25733";NA;"2023-10-05 09:54:00";87971,8
"44091";"53:4:1";"IS25733";NA;"2023-10-05 14:26:00";94681,1
"44092";"53:4:1";"IS25733";NA;"2023-10-06 09:31:00";101189
"44093";"53:4:1";"IS25733";NA;"2023-10-06 14:49:00";112521
"44094";"53:4:1";"IS25733";NA;"2023-10-07 07:18:00";113243
"44095";"53:4:1";"IS25733";NA;"2023-10-07 09:06:00";127067
"44096";"53:4:1";"IS25733";NA;"2023-10-08 08:42:00";124971
"44097";"53:4:1";"IS25733";NA;"2023-10-08 11:06:00";121301
"44098";"53:4:1";"IS25733";NA;"2023-10-09 09:24:00";124572
"44099";"53:4:1";"IS25733";NA;"2023-10-10 09:17:00";126787
"44100";"53:4:1";"IS25733";NA;"2023-10-10 13:56:00";139313
"44101";"53:4:1";"IS25733";NA;"2023-10-11 11:50:00";149011
"44102";"53:4:1";"IS25733";NA;"2023-10-11 13:50:00";142143
"44103";"53:4:1";"IS25733";NA;"2023-10-12 09:54:00";143215
"44104";"53:4:1";"IS25733";NA;"2023-10-13 09:24:00";148289
"44105";"53:4:1";"IS25733";NA;"2023-10-13 13:55:00";157455
"44106";"53:4:1";"IS25733";NA;"2023-10-14 09:26:00";143275
"44107";"53:4:1";"IS25733";NA;"2023-10-14 13:55:00";145948
"44108";"53:4:1";"IS25733";NA;"2023-10-15 12:40:00";132944
"44109";"53:4:1";"IS25733";NA;"2023-10-16 16:25:00";129694
"44110";"53:4:1";"IS25733";NA;"2023-10-17 14:34:00";101445
"44111";"53:4:1";"IS25733";NA;"2023-10-18 07:52:00";90608,7
"44112";"53:4:1";"IS25733";NA;"2023-10-18 14:10:00";105127
"44113";"53:4:1";"IS25733";NA;"2023-10-19 07:16:00";88085,3
"44114";"53:4:1";"IS25733";NA;"2023-10-19 14:00:00";92157,4
"44115";"53:4:1";"IS25733";NA;"2023-10-20 10:13:00";78600,4
"44116";"53:4:1";"IS25733";NA;"2023-10-20 14:52:00";100669
"44117";"53:4:1";"IS25733";NA;"2023-10-21 07:34:00";84492,7
"44118";"53:4:1";"IS25733";NA;"2023-10-21 14:43:00";391,512
"44119";"53:4:2";"IS33209";NA;"2023-09-22 11:12:00";6,848
"44120";"53:4:2";"IS33209";NA;"2023-09-22 13:57:00";14,398
"44121";"53:4:2";"IS33209";NA;"2023-09-23 07:06:00";24,818
"44122";"53:4:2";"IS33209";NA;"2023-09-23 09:32:00";13,707
"44123";"53:4:2";"IS33209";NA;"2023-09-24 09:34:00";112,188
"44124";"53:4:2";"IS33209";NA;"2023-09-24 12:32:00";228,404
"44125";"53:4:2";"IS33209";NA;"2023-09-25 09:38:00";487,523
"44126";"53:4:2";"IS33209";NA;"2023-09-25 13:58:00";615,285
"44127";"53:4:2";"IS33209";NA;"2023-09-26 09:38:00";823,499
"44128";"53:4:2";"IS33209";NA;"2023-09-26 13:51:00";852,84
"44129";"53:4:2";"IS33209";NA;"2023-09-27 09:19:00";1264,54
"44130";"53:4:2";"IS33209";NA;"2023-09-27 14:52:00";2356,79
"44131";"53:4:2";"IS33209";NA;"2023-09-28 09:12:00";1824,49
"44132";"53:4:2";"IS33209";NA;"2023-09-28 11:49:00";2673,85
"44133";"53:4:2";"IS33209";NA;"2023-09-29 11:02:00";4370,71
"44134";"53:4:2";"IS33209";NA;"2023-09-29 13:54:00";4941,31
"44135";"53:4:2";"IS33209";NA;"2023-09-30 07:50:00";5243,42
"44136";"53:4:2";"IS33209";NA;"2023-09-30 10:06:00";6701,87
"44137";"53:4:2";"IS33209";NA;"2023-10-01 12:09:00";8596,95
"44138";"53:4:2";"IS33209";NA;"2023-10-02 07:59:00";10140,3
"44139";"53:4:2";"IS33209";NA;"2023-10-02 10:10:00";12353,8
"44140";"53:4:2";"IS33209";NA;"2023-10-03 09:27:00";22721,8
"44141";"53:4:2";"IS33209";NA;"2023-10-03 14:01:00";26614,5
"44142";"53:4:2";"IS33209";NA;"2023-10-04 09:25:00";22703,3
"44143";"53:4:2";"IS33209";NA;"2023-10-04 13:53:00";24213,8
"44144";"53:4:2";"IS33209";NA;"2023-10-05 09:54:00";27615,7
"44145";"53:4:2";"IS33209";NA;"2023-10-05 14:26:00";29115
"44146";"53:4:2";"IS33209";NA;"2023-10-06 09:31:00";40589,7
"44147";"53:4:2";"IS33209";NA;"2023-10-06 14:49:00";37640,6
"44148";"53:4:2";"IS33209";NA;"2023-10-07 07:18:00";35454,7
"44149";"53:4:2";"IS33209";NA;"2023-10-07 09:06:00";37529,5
"44150";"53:4:2";"IS33209";NA;"2023-10-08 08:42:00";41246,3
"44151";"53:4:2";"IS33209";NA;"2023-10-08 11:06:00";46730,9
"44152";"53:4:2";"IS33209";NA;"2023-10-09 09:24:00";52976,7
"44153";"53:4:2";"IS33209";NA;"2023-10-10 09:17:00";81626,9
"44154";"53:4:2";"IS33209";NA;"2023-10-10 13:56:00";77217,7
"44155";"53:4:2";"IS33209";NA;"2023-10-11 11:50:00";97808,2
"44156";"53:4:2";"IS33209";NA;"2023-10-11 13:50:00";105584
"44157";"53:4:2";"IS33209";NA;"2023-10-12 09:54:00";97064,3
"44158";"53:4:2";"IS33209";NA;"2023-10-13 09:24:00";95381,7
"44159";"53:4:2";"IS33209";NA;"2023-10-13 13:55:00";99448,3
"44160";"53:4:2";"IS33209";NA;"2023-10-14 09:26:00";104449
"44161";"53:4:2";"IS33209";NA;"2023-10-14 13:55:00";106904
"44162";"53:4:2";"IS33209";NA;"2023-10-15 12:40:00";108742
"44163";"53:4:2";"IS33209";NA;"2023-10-16 16:25:00";101930
"44164";"53:4:2";"IS33209";NA;"2023-10-17 14:34:00";8952,1
"44165";"53:4:2";"IS33209";NA;"2023-10-18 07:52:00";17010,1
"44166";"53:4:2";"IS33209";NA;"2023-10-18 14:10:00";53783,3
"44167";"53:4:2";"IS33209";NA;"2023-10-19 07:16:00";35801,9
"44168";"53:4:2";"IS33209";NA;"2023-10-19 14:00:00";14458,6
"44169";"53:4:2";"IS33209";NA;"2023-10-20 10:13:00";12820,1
"44170";"53:4:2";"IS33209";NA;"2023-10-20 14:52:00";10663,3
"44171";"53:4:2";"IS33209";NA;"2023-10-21 07:34:00";10424,9
"44172";"53:4:2";"IS33209";NA;"2023-10-21 14:43:00";915,567
"44173";"53:5:1";"IS303";NA;"2023-09-22 11:12:00";3499,39
"44174";"53:5:1";"IS303";NA;"2023-09-22 13:57:00";4192,95
"44175";"53:5:1";"IS303";NA;"2023-09-23 07:06:00";5442,56
"44176";"53:5:1";"IS303";NA;"2023-09-23 09:32:00";6237,29
"44177";"53:5:1";"IS303";NA;"2023-09-24 09:34:00";9247,07
"44178";"53:5:1";"IS303";NA;"2023-09-24 12:32:00";10722,8
"44179";"53:5:1";"IS303";NA;"2023-09-25 09:38:00";14050,2
"44180";"53:5:1";"IS303";NA;"2023-09-25 13:58:00";15965
"44181";"53:5:1";"IS303";NA;"2023-09-26 09:38:00";19415,4
"44182";"53:5:1";"IS303";NA;"2023-09-26 13:51:00";21068,7
"44183";"53:5:1";"IS303";NA;"2023-09-27 09:19:00";25019,7
"44184";"53:5:1";"IS303";NA;"2023-09-27 14:52:00";32419,8
"44185";"53:5:1";"IS303";NA;"2023-09-28 09:12:00";26367,1
"44186";"53:5:1";"IS303";NA;"2023-09-28 11:49:00";28258,8
"44187";"53:5:1";"IS303";NA;"2023-09-29 11:02:00";40397,1
"44188";"53:5:1";"IS303";NA;"2023-09-29 13:54:00";46625,7
"44189";"53:5:1";"IS303";NA;"2023-09-30 07:50:00";48837,5
"44190";"53:5:1";"IS303";NA;"2023-09-30 10:06:00";47119,1
"44191";"53:5:1";"IS303";NA;"2023-10-01 12:09:00";64371,8
"44192";"53:5:1";"IS303";NA;"2023-10-02 07:59:00";70902,2
"44193";"53:5:1";"IS303";NA;"2023-10-02 10:10:00";76405
"44194";"53:5:1";"IS303";NA;"2023-10-03 09:27:00";98953,6
"44195";"53:5:1";"IS303";NA;"2023-10-03 14:01:00";72904,9
"44196";"53:5:1";"IS303";NA;"2023-10-04 09:25:00";62615,2
"44197";"53:5:1";"IS303";NA;"2023-10-04 13:53:00";81562,3
"44198";"53:5:1";"IS303";NA;"2023-10-05 09:54:00";84123,3
"44199";"53:5:1";"IS303";NA;"2023-10-05 14:26:00";95202,2
"44200";"53:5:1";"IS303";NA;"2023-10-06 09:31:00";91196,5
"44201";"53:5:1";"IS303";NA;"2023-10-06 14:49:00";110744
"44202";"53:5:1";"IS303";NA;"2023-10-07 07:18:00";96493,8
"44203";"53:5:1";"IS303";NA;"2023-10-07 09:06:00";102454
"44204";"53:5:1";"IS303";NA;"2023-10-08 08:42:00";99551,4
"44205";"53:5:1";"IS303";NA;"2023-10-08 11:06:00";115294
"44206";"53:5:1";"IS303";NA;"2023-10-09 09:24:00";108098
"44207";"53:5:1";"IS303";NA;"2023-10-10 09:17:00";107456
"44208";"53:5:1";"IS303";NA;"2023-10-10 13:56:00";123488
"44209";"53:5:1";"IS303";NA;"2023-10-11 11:50:00";112717
"44210";"53:5:1";"IS303";NA;"2023-10-11 13:50:00";124846
"44211";"53:5:1";"IS303";NA;"2023-10-12 09:54:00";127617
"44212";"53:5:1";"IS303";NA;"2023-10-13 09:24:00";117387
"44213";"53:5:1";"IS303";NA;"2023-10-13 13:55:00";133990
"44214";"53:5:1";"IS303";NA;"2023-10-14 09:26:00";130003
"44215";"53:5:1";"IS303";NA;"2023-10-14 13:55:00";123368
"44216";"53:5:1";"IS303";NA;"2023-10-15 12:40:00";73524,5
"44217";"53:5:1";"IS303";NA;"2023-10-16 16:25:00";51117,7
"44218";"53:5:1";"IS303";NA;"2023-10-17 14:34:00";70481
"44219";"53:5:1";"IS303";NA;"2023-10-18 07:52:00";61716,5
"44220";"53:5:1";"IS303";NA;"2023-10-18 14:10:00";87512,7
"44221";"53:5:1";"IS303";NA;"2023-10-19 07:16:00";73597,9
"44222";"53:5:1";"IS303";NA;"2023-10-19 14:00:00";80537,1
"44223";"53:5:1";"IS303";NA;"2023-10-20 10:13:00";88521,8
"44224";"53:5:1";"IS303";NA;"2023-10-20 14:52:00";73773,2
"44225";"53:5:1";"IS303";NA;"2023-10-21 07:34:00";68187,6
"44226";"53:5:1";"IS303";NA;"2023-10-21 14:43:00";2111,88
"44227";"53:5:2";"IS16044";NA;"2023-09-22 11:12:00";5094,7
"44228";"53:5:2";"IS16044";NA;"2023-09-22 13:57:00";5486,64
"44229";"53:5:2";"IS16044";NA;"2023-09-23 07:06:00";6853,91
"44230";"53:5:2";"IS16044";NA;"2023-09-23 09:32:00";6930,77
"44231";"53:5:2";"IS16044";NA;"2023-09-24 09:34:00";11726,3
"44232";"53:5:2";"IS16044";NA;"2023-09-24 12:32:00";13103,4
"44233";"53:5:2";"IS16044";NA;"2023-09-25 09:38:00";16621,9
"44234";"53:5:2";"IS16044";NA;"2023-09-25 13:58:00";17965
"44235";"53:5:2";"IS16044";NA;"2023-09-26 09:38:00";22306,8
"44236";"53:5:2";"IS16044";NA;"2023-09-26 13:51:00";22811,4
"44237";"53:5:2";"IS16044";NA;"2023-09-27 09:19:00";29725,1
"44238";"53:5:2";"IS16044";NA;"2023-09-27 14:52:00";37954,3
"44239";"53:5:2";"IS16044";NA;"2023-09-28 09:12:00";41706,3
"44240";"53:5:2";"IS16044";NA;"2023-09-28 11:49:00";38714,3
"44241";"53:5:2";"IS16044";NA;"2023-09-29 11:02:00";56281,2
"44242";"53:5:2";"IS16044";NA;"2023-09-29 13:54:00";61257,8
"44243";"53:5:2";"IS16044";NA;"2023-09-30 07:50:00";58952,2
"44244";"53:5:2";"IS16044";NA;"2023-09-30 10:06:00";55118,1
"44245";"53:5:2";"IS16044";NA;"2023-10-01 12:09:00";70874,7
"44246";"53:5:2";"IS16044";NA;"2023-10-02 07:59:00";81540,6
"44247";"53:5:2";"IS16044";NA;"2023-10-02 10:10:00";79541,9
"44248";"53:5:2";"IS16044";NA;"2023-10-03 09:27:00";100507
"44249";"53:5:2";"IS16044";NA;"2023-10-03 14:01:00";80890,2
"44250";"53:5:2";"IS16044";NA;"2023-10-04 09:25:00";69996,8
"44251";"53:5:2";"IS16044";NA;"2023-10-04 13:53:00";72693,5
"44252";"53:5:2";"IS16044";NA;"2023-10-05 09:54:00";85400,6
"44253";"53:5:2";"IS16044";NA;"2023-10-05 14:26:00";76974,4
"44254";"53:5:2";"IS16044";NA;"2023-10-06 09:31:00";81741,4
"44255";"53:5:2";"IS16044";NA;"2023-10-06 14:49:00";78653,3
"44256";"53:5:2";"IS16044";NA;"2023-10-07 07:18:00";117338
"44257";"53:5:2";"IS16044";NA;"2023-10-07 09:06:00";106769
"44258";"53:5:2";"IS16044";NA;"2023-10-08 08:42:00";111919
"44259";"53:5:2";"IS16044";NA;"2023-10-08 11:06:00";110962
"44260";"53:5:2";"IS16044";NA;"2023-10-09 09:24:00";120610
"44261";"53:5:2";"IS16044";NA;"2023-10-10 09:17:00";131141
"44262";"53:5:2";"IS16044";NA;"2023-10-10 13:56:00";119350
"44263";"53:5:2";"IS16044";NA;"2023-10-11 11:50:00";133205
"44264";"53:5:2";"IS16044";NA;"2023-10-11 13:50:00";148180
"44265";"53:5:2";"IS16044";NA;"2023-10-12 09:54:00";132642
"44266";"53:5:2";"IS16044";NA;"2023-10-13 09:24:00";122926
"44267";"53:5:2";"IS16044";NA;"2023-10-13 13:55:00";63312,5
"44268";"53:5:2";"IS16044";NA;"2023-10-14 09:26:00";103190
"44269";"53:5:2";"IS16044";NA;"2023-10-14 13:55:00";93170,4
"44270";"53:5:2";"IS16044";NA;"2023-10-15 12:40:00";65874,4
"44271";"53:5:2";"IS16044";NA;"2023-10-16 16:25:00";59539,7
"44272";"53:5:2";"IS16044";NA;"2023-10-17 14:34:00";41472,4
"44273";"53:5:2";"IS16044";NA;"2023-10-18 07:52:00";50874,4
"44274";"53:5:2";"IS16044";NA;"2023-10-18 14:10:00";41231,8
"44275";"53:5:2";"IS16044";NA;"2023-10-19 07:16:00";60852,2
"44276";"53:5:2";"IS16044";NA;"2023-10-19 14:00:00";41476,6
"44277";"53:5:2";"IS16044";NA;"2023-10-20 10:13:00";43224,1
"44278";"53:5:2";"IS16044";NA;"2023-10-20 14:52:00";46412,5
"44279";"53:5:2";"IS16044";NA;"2023-10-21 07:34:00";41265
"44280";"53:5:2";"IS16044";NA;"2023-10-21 14:43:00";581,277
"44281";"53:6:1";"IS2678";NA;"2023-09-22 11:12:00";1506,56
"44282";"53:6:1";"IS2678";NA;"2023-09-22 13:57:00";1633,15
"44283";"53:6:1";"IS2678";NA;"2023-09-23 07:06:00";1813,56
"44284";"53:6:1";"IS2678";NA;"2023-09-23 09:32:00";2241,54
