"";"sector";"genotype";"g_alias";"treatment";"timestamp";"Mass..g"
"876480";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 11:17:00";73968,3
"876481";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 11:31:00";73935,8
"876482";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 12:02:00";73877,8
"876483";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 12:16:00";73854,5
"876484";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 12:32:00";73816,8
"876485";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 12:46:00";73768,1
"876486";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 13:02:00";73727,3
"876487";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 13:16:00";73701,1
"876488";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 13:47:00";73640,7
"876489";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 14:01:00";73613,6
"876490";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 14:17:00";73585,3
"876491";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 14:31:00";73561,9
"876492";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 14:47:00";73540,4
"876493";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 15:01:00";73519,6
"876494";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 22:46:00";73412,5
"876495";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 23:02:00";73411,7
"876496";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 23:16:00";73411,5
"876497";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 23:32:00";73411,2
"876498";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-08 23:46:00";73410,8
"876499";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 00:02:00";73409,5
"876500";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 00:16:00";73409
"876501";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 00:32:00";73408,4
"876502";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 00:46:00";73408,1
"876503";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 01:02:00";73406,8
"876504";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 01:16:00";73407,1
"876505";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 01:32:00";73406,2
"876506";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 01:46:00";73404,6
"876507";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 02:02:00";73403
"876508";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 02:16:00";73400,6
"876509";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 02:32:00";73399,8
"876510";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 02:46:00";73397,9
"876511";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 03:02:00";73396,4
"876512";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 03:16:00";73395,2
"876513";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 03:32:00";73393,5
"876514";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 03:46:00";73392,2
"876515";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 04:17:00";73388,9
"876516";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 04:31:00";73388,7
"876517";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 04:47:00";73386,3
"876518";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 05:01:00";73384,7
"876519";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 05:17:00";73384,2
"876520";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 05:31:00";73382,6
"876521";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 05:47:00";73381
"876522";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 06:01:00";73378,9
"876523";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 06:17:00";73377,1
"876524";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 06:31:00";73375,2
"876525";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 06:47:00";73370,6
"876526";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 07:01:00";73365,9
"876527";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 07:17:00";73357,1
"876528";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 07:31:00";73350,9
"876529";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 07:47:00";73341,8
"876530";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 08:01:00";73329,7
"876531";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 08:17:00";73316,5
"876532";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 08:31:00";73304,5
"876533";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 08:47:00";73286,2
"876534";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 09:01:00";73269,8
"876535";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 09:17:00";73245,8
"876536";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 09:31:00";73227,2
"876537";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 10:32:00";73114,4
"876538";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 10:46:00";73087,2
"876539";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 11:02:00";73057,7
"876540";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 11:16:00";73028,3
"876541";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 11:47:00";72962,8
"876542";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 12:01:00";72936,1
"876543";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 12:17:00";72907,2
"876544";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 12:31:00";72867,7
"876545";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 12:47:00";72834,1
"876546";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 13:01:00";72803
"876547";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 13:32:00";72741,4
"876548";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 13:46:00";72719,4
"876549";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 14:02:00";72697
"876550";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 14:16:00";72682,1
"876551";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 20:16:00";72528,9
"876552";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 20:32:00";72531,5
"876553";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 20:46:00";72532,8
"876554";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 21:02:00";72533,6
"876555";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 21:16:00";72534,6
"876556";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 21:32:00";72534
"876557";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 21:46:00";72534,7
"876558";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 22:32:00";72532,8
"876559";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 22:46:00";72533,1
"876560";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 23:17:00";72531,9
"876561";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 23:31:00";72532,6
"876562";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-09 23:47:00";72532,5
"876563";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 00:16:00";72531,9
"876564";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 00:47:00";72528,3
"876565";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 01:01:00";72527,5
"876566";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 01:17:00";72526
"876567";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 01:31:00";72525,3
"876568";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 01:47:00";72523,8
"876569";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 02:01:00";72522,6
"876570";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 02:17:00";72520,5
"876571";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 02:31:00";72518,5
"876572";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 02:47:00";72516,8
"876573";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 03:01:00";72516,5
"876574";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 03:17:00";72514,7
"876575";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 03:31:00";72512,2
"876576";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 03:47:00";72510,4
"876577";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 04:01:00";72509,2
"876578";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 04:17:00";72507,9
"876579";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 04:31:00";72505,9
"876580";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 04:47:00";72504,2
"876581";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 05:01:00";72502,5
"876582";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 05:17:00";72501,4
"876583";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 05:31:00";72499,8
"876584";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 05:47:00";72498,7
"876585";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 06:01:00";72497,2
"876586";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 06:17:00";72495,4
"876587";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 06:46:00";72490,6
"876588";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 07:17:00";72483,4
"876589";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 07:31:00";72476,1
"876590";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 08:02:00";72457,2
"876591";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 08:16:00";72449,2
"876592";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 08:32:00";72434,7
"876593";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 08:46:00";72422,3
"876594";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 09:02:00";72401,5
"876595";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 09:16:00";72384,1
"876596";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 09:32:00";72363,7
"876597";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 09:46:00";72341,3
"876598";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 10:02:00";72308,5
"876599";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 10:16:00";72279,9
"876600";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 10:32:00";72248
"876601";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 10:46:00";72208,9
"876602";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 11:02:00";72183,3
"876603";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 11:16:00";72162,8
"876604";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 15:46:00";71776,3
"876605";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 18:01:00";73748,3
"876606";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 18:17:00";73747,5
"876607";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 18:31:00";73747,7
"876608";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 18:47:00";73746,5
"876609";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 19:01:00";73744,7
"876610";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 19:17:00";73744,4
"876611";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 19:31:00";73742,2
"876612";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 19:47:00";73741,3
"876613";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 20:01:00";73739,3
"876614";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 20:17:00";73738,2
"876615";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 20:31:00";73736,3
"876616";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 20:47:00";73734,8
"876617";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 21:01:00";73732,6
"876618";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 21:17:00";73728,4
"876619";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 21:31:00";73725,9
"876620";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 21:47:00";73724,3
"876621";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 22:01:00";73721,7
"876622";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 22:32:00";73719,1
"876623";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 22:46:00";73717,3
"876624";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 23:02:00";73716,8
"876625";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 23:16:00";73715,4
"876626";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 23:32:00";73713,5
"876627";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-10 23:46:00";73713
"876628";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 00:02:00";73711,6
"876629";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 00:16:00";73709,5
"876630";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 00:32:00";73707,7
"876631";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 00:46:00";73706,5
"876632";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 06:31:00";73661,5
"876633";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 07:17:00";73646,1
"876634";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 07:31:00";73639,2
"876635";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 07:47:00";73629,7
"876636";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 08:01:00";73620
"876637";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 08:17:00";73607,2
"876638";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 08:31:00";73588,4
"876639";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 08:47:00";73570,1
"876640";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 09:01:00";73550,7
"876641";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 16:16:00";72739,8
"876642";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 16:32:00";72735,7
"876643";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 16:46:00";72723
"876644";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 17:02:00";72722,5
"876645";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 17:16:00";72712
"876646";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 17:32:00";72709,2
"876647";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 17:46:00";72711,5
"876648";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 18:02:00";72709,6
"876649";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 18:16:00";72709,2
"876650";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 18:32:00";72710,7
"876651";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 18:46:00";72711,6
"876652";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 19:02:00";72714,9
"876653";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 19:16:00";72713,9
"876654";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 19:32:00";72716,4
"876655";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 19:46:00";72715,8
"876656";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 20:02:00";72716
"876657";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 20:46:00";72714,1
"876658";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 21:02:00";72713,5
"876659";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 21:16:00";72712,2
"876660";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 21:32:00";72711,9
"876661";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 21:46:00";72711,3
"876662";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 22:17:00";72707,9
"876663";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 22:31:00";72705,8
"876664";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 22:47:00";72703,8
"876665";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 23:01:00";72701,8
"876666";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 23:17:00";72701,2
"876667";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 23:31:00";72700,9
"876668";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-11 23:47:00";72699,6
"876669";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 00:01:00";72698,1
"876670";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 00:17:00";72697,4
"876671";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 00:31:00";72696,5
"876672";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 00:47:00";72695
"876673";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 01:01:00";72694,1
"876674";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 01:17:00";72692,5
"876675";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 01:31:00";72691,6
"876676";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 01:47:00";72690,4
"876677";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 02:01:00";72689,7
"876678";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 02:17:00";72689,5
"876679";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 02:31:00";72689,4
"876680";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 02:47:00";72689,4
"876681";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 03:01:00";72688,4
"876682";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 03:17:00";72687,1
"876683";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 03:31:00";72685
"876684";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 03:47:00";72684,4
"876685";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 04:01:00";72681,1
"876686";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 04:17:00";72679,2
"876687";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 04:31:00";72677,1
"876688";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 04:47:00";72673,9
"876689";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 05:01:00";72672,4
"876690";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 05:32:00";72669,2
"876691";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 05:46:00";72668,1
"876692";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 06:02:00";72667,5
"876693";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 06:16:00";72665,2
"876694";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 06:47:00";72659,9
"876695";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 07:01:00";72656,1
"876696";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 07:17:00";72649,6
"876697";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 07:31:00";72641
"876698";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 07:47:00";72631,3
"876699";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 08:01:00";72620,5
"876700";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 08:17:00";72605,5
"876701";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 08:31:00";72591,8
"876702";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 08:47:00";72572,9
"876703";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 09:01:00";72548,1
"876704";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 09:17:00";72534,9
"876705";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 09:31:00";72514,7
"876706";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 09:47:00";72490,2
"876707";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 10:01:00";72458,2
"876708";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 15:01:00";71865,7
"876709";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 15:17:00";71861,8
"876710";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 15:31:00";71829,6
"876711";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 15:47:00";71825,2
"876712";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 16:01:00";71805,6
"876713";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 16:17:00";71790,8
"876714";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 16:31:00";71788,1
"876715";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 16:47:00";71771,1
"876716";"27:2:1";"Exp60_238_IS26815";"Exp60_238_IS26815";NA;"2023-10-12 17:01:00";71764,6
