"";"row.psx";"col.psx";"rep";"block";"geno_id";"rowNum";"colNum";"plotId";"unit";"old_unit";"new_unit"
"606";4;12;4;5;"Exp60_39_IS3971";12;6;"c6r12";"C-1001:12:1";"C-2-12";"53:12:2"
"607";3;1;4;3;"Exp60_227_IS25055";1;5;"c5r1";"C-1:1:1";"C-1-1";"53:1:1"
"608";4;1;4;3;"Exp60_124_IS15526";1;6;"c6r1";"C-1001:1:1";"C-2-1";"53:1:2"
"609";3;2;4;3;"Exp60_226_IS24953";2;5;"c5r2";"C-1:2:1";"C-1-2";"53:2:1"
"610";4;2;4;3;"Exp60_186_IS22074";2;6;"c6r2";"C-1001:2:1";"C-2-2";"53:2:2"
"611";3;3;4;3;"Exp60_88_IS11026";3;5;"c5r3";"C-1:3:1";"C-1-3";"53:3:1"
"612";4;3;4;3;"Exp60_102_IS13989";3;6;"c6r3";"C-1001:3:1";"C-2-3";"53:3:2"
"613";3;4;4;4;"Exp60_11_IS2262";4;5;"c5r4";"C-1:4:1";"C-1-4";"53:4:1"
"614";4;4;4;4;"Exp60_105_IS14259";4;6;"c6r4";"C-1001:4:1";"C-2-4";"53:4:2"
"615";3;5;4;4;"Exp60_72_IS9303";5;5;"c5r5";"C-1:5:1";"C-1-5";"53:5:1"
"616";4;5;4;4;"Exp60_272_IS30443";5;6;"c6r5";"C-1001:5:1";"C-2-5";"53:5:2"
"617";3;6;4;4;"Exp60_266_IS30175";6;5;"c5r6";"C-1:6:1";"C-1-6";"53:6:1"
"618";4;6;4;4;"Exp60_207_IS23254";6;6;"c6r6";"C-1001:6:1";"C-2-6";"53:6:2"
"619";3;7;4;4;"Exp60_26_IS3073";7;5;"c5r7";"C-1:7:1";"C-1-7";"53:7:1"
"620";4;7;4;4;"Exp60_314_SSM205";7;6;"c6r7";"C-1001:7:1";"C-2-7";"53:7:2"
"621";3;8;4;4;"Exp60_204_IS23142";8;5;"c5r8";"C-1:8:1";"C-1-8";"53:8:1"
"622";4;8;4;4;"Exp60_285_IS31681";8;6;"c6r8";"C-1001:8:1";"C-2-8";"53:8:2"
"623";3;9;4;5;"Exp60_122_IS15466";9;5;"c5r9";"C-1:9:1";"C-1-9";"53:9:1"
"624";4;9;4;5;"Exp60_19_IS2787";9;6;"c6r9";"C-1001:9:1";"C-2-9";"53:9:2"
"625";3;10;4;7;"Exp60_175_IS20842";10;5;"c5r10";"C-1:10:1";"C-1-10";"53:10:1"
"626";4;10;4;7;"Exp60_49_IS5622";10;6;"c6r10";"C-1001:10:1";"C-2-10";"53:10:2"
"627";3;11;4;7;"Exp60_60_IS6828";11;5;"c5r11";"C-1:11:1";"C-1-11";"53:11:1"
"628";4;11;4;7;"Exp60_290_IS32092";11;6;"c6r11";"C-1001:11:1";"C-2-11";"53:11:2"
"629";3;12;4;8;"Exp60_283_IS31533";12;5;"c5r12";"C-1:12:1";"C-1-12";"53:12:1"
"630";4;12;4;8;"Exp60_257_IS29569";12;6;"c6r12";"C-1001:12:1";"C-2-12";"53:12:2"
"631";3;1;4;5;"Exp60_162_IS20697";1;5;"c5r1";"C-1:1:1";"C-1-1";"53:1:1"
"632";4;1;4;5;"Exp60_161_IS20681";1;6;"c6r1";"C-1001:1:1";"C-2-1";"53:1:2"
"633";3;2;4;6;"Exp60_132_IS17593";2;5;"c5r2";"C-1:2:1";"C-1-2";"53:2:1"
"634";4;2;4;6;"Exp60_45_IS4776";2;6;"c6r2";"C-1001:2:1";"C-2-2";"53:2:2"
"635";3;3;4;6;"Exp60_317_SSM275";3;5;"c5r3";"C-1:3:1";"C-1-3";"53:3:1"
"636";4;3;4;6;"Exp60_319_SSM29";3;6;"c6r3";"C-1001:3:1";"C-2-3";"53:3:2"
"637";3;4;4;6;"Exp60_201_IS23048";4;5;"c5r4";"C-1:4:1";"C-1-4";"53:4:1"
"638";4;4;4;6;"Exp60_300_IS33423";4;6;"c6r4";"C-1001:4:1";"C-2-4";"53:4:2"
"639";3;5;4;6;"Exp60_181_IS21691";5;5;"c5r5";"C-1:5:1";"C-1-5";"53:5:1"
"640";4;5;4;6;"Exp60_243_IS27490";5;6;"c6r5";"C-1001:5:1";"C-2-5";"53:5:2"
"641";3;6;4;6;"Exp60_125_IS15752";6;5;"c5r6";"C-1:6:1";"C-1-6";"53:6:1"
"642";4;6;4;6;"Exp60_10_IS2221";6;6;"c6r6";"C-1001:6:1";"C-2-6";"53:6:2"
"643";3;7;4;7;"Exp60_254_IS29409";7;5;"c5r7";"C-1:7:1";"C-1-7";"53:7:1"
"644";4;7;4;7;"Exp60_138_IS18868";7;6;"c6r7";"C-1001:7:1";"C-2-7";"53:7:2"
"645";3;8;4;7;"Exp60_134_IS18698";8;5;"c5r8";"C-1:8:1";"C-1-8";"53:8:1"
"646";4;8;4;7;"Exp60_155_IS20064";8;6;"c6r8";"C-1001:8:1";"C-2-8";"53:8:2"
"647";3;9;4;7;"Exp60_311_SSM1370";9;5;"c5r9";"C-1:9:1";"C-1-9";"53:9:1"
"648";4;9;4;7;"Exp60_87_IS10978";9;6;"c6r9";"C-1001:9:1";"C-2-9";"53:9:2"
"649";3;10;4;2;"Exp_60_Empty";10;5;"c5r10";"C-1:10:1";"C-1-10";"53:10:1"
"650";4;10;4;2;"Exp_60_Empty";10;6;"c6r10";"C-1001:10:1";"C-2-10";"53:10:2"
"651";3;11;4;2;"Exp_60_Empty";11;5;"c5r11";"C-1:11:1";"C-1-11";"53:11:1"
"652";4;11;4;2;"Exp_60_Empty";11;6;"c6r11";"C-1001:11:1";"C-2-11";"53:11:2"
"653";3;12;4;2;"Exp_60_Empty";12;5;"c5r12";"C-1:12:1";"C-1-12";"53:12:1"
"654";4;12;4;2;"Exp_60_Empty";12;6;"c6r12";"C-1001:12:1";"C-2-12";"53:12:2"
"655";3;1;4;8;"Exp60_17_IS2678";1;5;"c5r1";"C-1:1:1";"C-1-1";"53:1:1"
"656";4;1;4;8;"Exp60_65_IS8218";1;6;"c6r1";"C-1001:1:1";"C-2-1";"53:1:2"
"657";3;2;4;8;"Exp60_245_IS27599";2;5;"c5r2";"C-1:2:1";"C-1-2";"53:2:1"
"658";4;2;4;8;"Exp60_14_IS2398";2;6;"c6r2";"C-1001:2:1";"C-2-2";"53:2:2"
"659";3;3;4;8;"Exp60_189_IS22287";3;5;"c5r3";"C-1:3:1";"C-1-3";"53:3:1"
"660";4;3;4;8;"Exp60_294_IS32986";3;6;"c6r3";"C-1001:3:1";"C-2-3";"53:3:2"
"661";3;4;4;8;"Exp60_248_IS28389";4;5;"c5r4";"C-1:4:1";"C-1-4";"53:4:1"
"662";4;4;4;8;"Exp60_242_IS27390";4;6;"c6r4";"C-1001:4:1";"C-2-4";"53:4:2"
"663";3;5;4;1;"Exp_60_Empty";5;5;"c5r5";"C-1:5:1";"C-1-5";"53:5:1"
"664";4;5;4;1;"Exp_60_Empty";5;6;"c6r5";"C-1001:5:1";"C-2-5";"53:5:2"
"665";3;6;4;1;"Exp_60_Empty";6;5;"c5r6";"C-1:6:1";"C-1-6";"53:6:1"
"666";4;6;4;1;"Exp_60_Empty";6;6;"c6r6";"C-1001:6:1";"C-2-6";"53:6:2"
"667";3;7;4;1;"Exp_60_Empty";7;5;"c5r7";"C-1:7:1";"C-1-7";"53:7:1"
"668";4;7;4;1;"Exp_60_Empty";7;6;"c6r7";"C-1001:7:1";"C-2-7";"53:7:2"
"669";3;8;4;1;"Exp_60_Empty";8;5;"c5r8";"C-1:8:1";"C-1-8";"53:8:1"
"670";4;8;4;1;"Exp_60_Empty";8;6;"c6r8";"C-1001:8:1";"C-2-8";"53:8:2"
"671";3;9;4;1;"Exp_60_Empty";9;5;"c5r9";"C-1:9:1";"C-1-9";"53:9:1"
"672";4;9;4;1;"Exp_60_Empty";9;6;"c6r9";"C-1001:9:1";"C-2-9";"53:9:2"
"673";5;10;1;2;"Exp60_125_IS15752";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"674";6;10;1;2;"Exp60_60_IS6828";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"675";5;11;1;3;"Exp60_146_IS19053";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"676";6;11;1;3;"Exp60_8_IS2156";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"677";5;12;1;3;"Exp60_29_IS3443";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"678";6;12;1;3;"Exp60_46_IS4821";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"679";5;1;1;1;"Exp60_65_IS8218";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"680";6;1;1;1;"Exp60_138_IS18868";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"681";5;2;1;1;"Exp60_316_SSM249";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"682";6;2;1;1;"Exp60_90_IS11374";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"683";5;3;1;1;"Exp60_181_IS21691";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"684";6;3;1;1;"Exp60_302_IS41724";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"685";5;4;1;1;"Exp60_228_IS25207";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"686";6;4;1;1;"Exp60_152_IS19847";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"687";5;5;1;1;"Exp60_204_IS23142";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"688";6;5;1;1;"Exp60_12_IS2263";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"689";5;6;1;2;"Exp60_81_IS10234";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"690";6;6;1;2;"Exp60_255_IS29472";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"691";5;7;1;2;"Exp60_179_IS21425";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"692";6;7;1;2;"Exp60_14_IS2398";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"693";5;8;1;2;"Exp60_243_IS27490";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"694";6;8;1;2;"Exp60_272_IS30443";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"695";5;9;1;2;"Exp60_260_IS29691";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"696";6;9;1;2;"Exp60_77_IS9713";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"697";5;10;1;5;"Exp60_121_IS15443";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"698";6;10;1;5;"Exp60_276_IS30748";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"699";5;11;1;5;"Exp60_139_IS18874";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"700";6;11;1;5;"Exp60_9_IS2179";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"701";5;12;1;5;"Exp60_82_IS10801";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"702";6;12;1;5;"Exp60_112_IS14446";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"703";5;1;1;3;"Exp60_31_IS3511";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"704";6;1;1;3;"Exp60_101_IS13926";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"705";5;2;1;3;"Exp60_198_IS22909";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"706";6;2;1;3;"Exp60_307_SSM1102";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"707";5;3;1;3;"Exp60_30_IS3507";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"708";6;3;1;3;"Exp60_282_IS31299";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"709";5;4;1;4;"Exp60_72_IS9303";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"710";6;4;1;4;"Exp60_155_IS20064";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"711";5;5;1;4;"Exp60_26_IS3073";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"712";6;5;1;4;"Exp60_118_IS14830";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"713";5;6;1;4;"Exp60_47_IS4963";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"714";6;6;1;4;"Exp60_86_IS10971";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"715";5;7;1;4;"Exp60_209_IS23601";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"716";6;7;1;4;"Exp60_27_IS3121";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"717";5;8;1;4;"Exp60_142_IS18919";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"718";6;8;1;4;"Exp60_73_IS9468";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"719";5;9;1;5;"Exp60_116_IS14571";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"720";6;9;1;5;"Exp60_93_IS12447";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"721";5;10;1;7;"Exp60_149_IS19455";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"722";6;10;1;7;"Exp60_309_SSM1267";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"723";5;11;1;7;"Exp60_25_IS2902";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"724";6;11;1;7;"Exp60_196_IS22609";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"725";5;12;1;8;"Exp60_214_IS23903";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"726";6;12;1;8;"Exp60_242_IS27390";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"727";5;1;1;5;"Exp60_199_IS22986";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"728";6;1;1;5;"Exp60_91_IS11758";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"729";5;2;1;6;"Exp60_160_IS20665";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"730";6;2;1;6;"Exp60_247_IS27855";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"731";5;3;1;6;"Exp60_275_IS30619";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"732";6;3;1;6;"Exp60_226_IS24953";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"733";5;4;1;6;"Exp60_299_IS33353";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"734";6;4;1;6;"Exp60_169_IS20743";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"735";5;5;1;6;"Exp60_262_IS29872";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"736";6;5;1;6;"Exp60_206_IS23178";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"737";5;6;1;6;"Exp60_70_IS8882";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"738";6;6;1;6;"Exp60_107_IS14298";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"739";5;7;1;7;"Exp60_110_IS14351";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"740";6;7;1;7;"Exp60_13_IS2367";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"741";5;8;1;7;"Exp60_161_IS20681";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"742";6;8;1;7;"Exp60_264_IS29911";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"743";5;9;1;7;"Exp60_45_IS4776";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"744";6;9;1;7;"Exp60_61_IS7125";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"745";5;10;2;2;"Exp60_135_IS18800";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"746";6;10;2;2;"Exp60_178_IS21401";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"747";5;11;2;2;"Exp60_306_SSM1057";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"748";6;11;2;2;"Exp60_232_IS25702";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"749";5;12;2;2;"Exp60_201_IS23048";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"750";6;12;2;2;"Exp60_57_IS6413";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"751";5;1;1;8;"Exp60_111_IS14414";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"752";6;1;1;8;"Exp60_88_IS11026";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"753";5;2;1;8;"Exp60_280_IS31195";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"754";6;2;1;8;"Exp60_174_IS20792";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"755";5;3;1;8;"Exp60_250_IS29233";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"756";6;3;1;8;"Exp60_221_IS24503";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"757";5;4;1;8;"Exp60_19_IS2787";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"758";6;4;1;8;"Exp60_193_IS22330";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"759";5;5;2;1;"Exp60_264_IS29911";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"760";6;5;2;1;"Exp60_137_IS18835";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"761";5;6;2;1;"Exp60_55_IS6193";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"762";6;6;2;1;"Exp60_19_IS2787";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"763";5;7;2;1;"Exp60_87_IS10978";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"764";6;7;2;1;"Exp60_304_SSM1046";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"765";5;8;2;1;"Exp60_122_IS15466";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"766";6;8;2;1;"Exp60_198_IS22909";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"767";5;9;2;1;"Exp60_284_IS31559";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"768";6;9;2;1;"Exp60_30_IS3507";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"769";5;10;2;4;"Exp60_266_IS30175";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"770";6;10;2;4;"Exp60_70_IS8882";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"771";5;11;2;4;"Exp60_83_IS10876";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"772";6;11;2;4;"Exp60_177_IS21126";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"773";5;12;2;4;"Exp60_53_IS5972";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"774";6;12;2;4;"Exp60_143_IS18922";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"775";5;1;2;2;"Exp60_223_IS24786";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"776";6;1;2;2;"Exp60_320_SSM379";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"777";5;2;2;2;"Exp60_22_IS2834";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"778";6;2;2;2;"Exp60_174_IS20792";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"779";5;3;2;3;"Exp60_258_IS29606";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"780";6;3;2;3;"Exp60_125_IS15752";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"781";5;4;2;3;"Exp60_6_IS1127";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"782";6;4;2;3;"Exp60_197_IS22632";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"783";5;5;2;3;"Exp60_118_IS14830";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"784";6;5;2;3;"Exp60_34_IS3675";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"785";5;6;2;3;"Exp60_65_IS8218";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"786";6;6;2;3;"Exp60_58_IS6718";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"787";5;7;2;3;"Exp60_103_IS14206";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"788";6;7;2;3;"Exp60_85_IS10897";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"789";5;8;2;4;"Exp60_296_IS33178";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"790";6;8;2;4;"Exp60_250_IS29233";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"791";5;9;2;4;"Exp60_210_IS23645";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"792";6;9;2;4;"Exp60_72_IS9303";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"793";5;10;2;6;"Exp60_199_IS22986";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"794";6;10;2;6;"Exp60_204_IS23142";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"795";5;11;2;7;"Exp60_297_IS33209";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"796";6;11;2;7;"Exp60_27_IS3121";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"797";5;12;2;7;"Exp60_205_IS23166";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"798";6;12;2;7;"Exp60_265_IS29966";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"799";5;1;2;5;"Exp60_4_IS602";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"800";6;1;2;5;"Exp60_288_IS32050";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"801";5;2;2;5;"Exp60_240_IS27146";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"802";6;2;2;5;"Exp60_165_IS20710";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"803";5;3;2;5;"Exp60_138_IS18868";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"804";6;3;2;5;"Exp60_202_IS23053";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"805";5;4;2;5;"Exp60_248_IS28389";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"806";6;4;2;5;"Exp60_171_IS20762";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"807";5;5;2;5;"Exp60_67_IS8347";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"808";6;5;2;5;"Exp60_286_IS31693";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"809";5;6;2;6;"Exp60_15_IS2416";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"810";6;6;2;6;"Exp60_182_IS21849";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"811";5;7;2;6;"Exp60_300_IS33423";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"812";6;7;2;6;"Exp60_21_IS2814";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"813";5;8;2;6;"Exp60_147_IS19132";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"814";6;8;2;6;"Exp60_268_IS30405";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"815";5;9;2;6;"Exp60_244_IS27587";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"816";6;9;2;6;"Exp60_229_IS25301";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"817";5;10;3;1;"Exp60_204_IS23142";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"818";6;10;3;1;"Exp60_151_IS19685";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"819";5;11;3;1;"Exp60_101_IS13926";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"820";6;11;3;1;"Exp60_231_IS25596";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"821";5;12;3;1;"Exp60_206_IS23178";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"822";6;12;3;1;"Exp60_139_IS18874";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"823";5;1;2;7;"Exp60_35_IS3780";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"824";6;1;2;7;"Exp60_78_IS9830";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"825";5;2;2;7;"Exp60_256_IS29496";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"826";6;2;2;7;"Exp60_54_IS6154";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"827";5;3;2;7;"Exp60_305_SSM1049";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"828";6;3;2;7;"Exp60_181_IS21691";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"829";5;4;2;8;"Exp60_224_IS24913";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"830";6;4;2;8;"Exp60_151_IS19685";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"831";5;5;2;8;"Exp60_68_IS8348";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"832";6;5;2;8;"Exp60_275_IS30619";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"833";5;6;2;8;"Exp60_203_IS23100";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"834";6;6;2;8;"Exp60_28_IS3147";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"835";5;7;2;8;"Exp60_131_IS16545";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"836";6;7;2;8;"Exp60_62_IS7277";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"837";5;8;2;8;"Exp60_146_IS19053";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"838";6;8;2;8;"Exp60_139_IS18874";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"839";5;9;3;1;"Exp60_50_IS5720";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"840";6;9;3;1;"Exp60_227_IS25055";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"841";5;10;3;3;"Exp60_131_IS16545";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"842";6;10;3;3;"Exp60_62_IS7277";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"843";5;11;3;3;"Exp60_79_IS9883";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
