unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;22/09/2023 11:42;22/09/2023 14:26;23/09/2023 07:36;23/09/2023 10:02;24/09/2023 10:04;24/09/2023 13:02;25/09/2023 10:07;25/09/2023 14:28;26/09/2023 10:08;26/09/2023 14:21;27/09/2023 09:49;27/09/2023 15:21;28/09/2023 09:42;28/09/2023 12:18;29/09/2023 11:32;29/09/2023 14:23;30/09/2023 08:20;30/09/2023 10:36;01/10/2023 12:39;01/10/2023 15:27
133:10:01;133:10:01;Exp60;WW_R1;Sorghum;Exp60_149_IS19455;Exp60_149_IS19455;1;Exp60_149_IS19455_WW_R1;1824.6;1924.15;3103.58;2981.76;6262.56;7325.95;10458.4;11027.7;13795;15427.2;18423.7;21764.6;25961.1;18901.9;26145.4;33196.6;35110.6;36044.8;59965.9;47662.6
133:10:02;133:10:02;Exp60;WW_R1;Sorghum;Exp60_309_SSM1267;Exp60_309_SSM1267;1;Exp60_309_SSM1267_WW_R1;2868.41;3102.47;3951.72;3921.41;6996.44;7194.95;10678.5;11518.2;15046;18357.1;20718.8;24137.2;31129.8;27704.1;37583.3;25140.8;26457;35327.4;12896.6;19222.4
133:11:01;133:11:01;Exp60;WW_R1;Sorghum;Exp60_25_IS2902;Exp60_25_IS2902;1;Exp60_25_IS2902_WW_R1;2938.73;4250.14;5357.59;5684.76;9158.4;9422.41;13571.5;15100;17877.3;20017.4;24527.5;28579.9;37276.4;27191.1;37079.2;28994.1;23331.6;25440.9;33895.8;20044.7
133:11:02;133:11:02;Exp60;WW_R1;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;1;Exp60_196_IS22609_WW_R1;3760.95;4232.13;4794.46;4778.85;5997.78;5932.35;8327.19;8514.64;11035.1;10338.9;12151.3;13555.5;18127.7;9483.55;12497.9;23955.4;0;4.246;61902.3;55864.6
133:12:01;133:12:01;Exp60;WW_R1;Sorghum;Exp60_214_IS23903;Exp60_214_IS23903;1;Exp60_214_IS23903_WW_R1;6326.16;5269.83;7590.75;7242.47;10333.8;11193.4;14620.1;16081.9;15257;19795.5;21256.1;24367;34989.8;30153.8;34629.4;27810.4;44449.5;45762.4;47373.5;56085.1
133:12:02;133:12:02;Exp60;WW_R1;Sorghum;Exp60_242_IS27390;Exp60_242_IS27390;1;Exp60_242_IS27390_WW_R1;4226.04;4017.13;6517.52;6440.46;9996.96;10531.4;14740.5;16460.8;21816.3;24710.3;28709.4;29137.1;36036.6;20174.1;26983.8;22599.2;27987.6;28386.2;45979;8712.42
134:01:01;134:01:01;Exp60;WW_R1;Sorghum;Exp60_111_IS14414;Exp60_111_IS14414;1;Exp60_111_IS14414_WW_R1;8900.46;9119.09;10110.5;10418.1;15166.6;18650.1;21741.9;23929.6;27726.8;33246.1;41224.7;44858.3;52686.8;29103.4;35981.4;15818.3;18211;18285.1;54742.7;46851
134:01:02;134:01:02;Exp60;WW_R1;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;1;Exp60_88_IS11026_WW_R1;860.982;1092.38;1616.38;1644.77;3035.49;3106.86;4524.37;5624.63;6910.57;9188.97;11345.4;12468.3;16990.9;18253.1;23816.1;47634.2;46346.3;47065.3;0.793;59815.5
134:02:01;134:02:01;Exp60;WW_R1;Sorghum;Exp60_280_IS31195;Exp60_280_IS31195;1;Exp60_280_IS31195_WW_R1;1125.28;1201.15;1746.06;2529.7;2799.65;3527.79;5370.41;6298.24;6888.32;8031.72;10819.2;12587;16089.7;17609.8;20757.8;13550.6;39065;40231.3;20945.6;56598
134:02:02;134:02:02;Exp60;WW_R1;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;1;Exp60_174_IS20792_WW_R1;1669.72;1802.35;2589.64;3067.35;5977.98;6381.23;9918.47;10460;14924.2;15704.7;19938.7;23519.9;32641.7;22669.9;29141.5;38967.2;35304.1;42988.7;62933.6;68489
134:03:01;134:03:01;Exp60;WW_R1;Sorghum;Exp60_250_IS29233;Exp60_250_IS29233;1;Exp60_250_IS29233_WW_R1;3533.44;3958.29;5204.62;4900.92;9054.04;11043.8;14001.1;15578.5;18417.2;20903.8;27394.2;28707.6;37008.8;19637.5;27240.5;44016;24.996;617.278;29964.4;80573.2
134:03:02;134:03:02;Exp60;WW_R1;Sorghum;Exp60_221_IS24503;Exp60_221_IS24503;1;Exp60_221_IS24503_WW_R1;894.797;1073.86;1667.49;1563.56;2823.98;3145.03;4100.63;4100.28;5233.7;6673.19;8746.49;9676.34;13507.9;14878.6;19478.3;31658.4;20154.7;22929.1;6311.5;69859.8
134:04:01;134:04:01;Exp60;WW_R1;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;1;Exp60_19_IS2787_WW_R1;1237.64;1370.28;1764.99;1919.16;4064.84;4436.33;5212.02;5753.13;5946.85;8209.08;10424.1;13837.6;15680.2;17488.2;24530.6;37885.6;21170.7;23891.1;23220.1;58252.6
134:04:02;134:04:02;Exp60;WW_R1;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;1;Exp60_193_IS22330_WW_R1;1027.51;974.69;1295.39;1542.13;2412.38;2965.89;3991.4;4334.36;5614.07;6835.19;7948.73;9356.04;11217.6;11014.8;14371.7;36266.3;45907.7;49282.4;77662.1;68200.9
134:05:01;134:05:01;Exp60;WW_R2;Sorghum;Exp60_264_IS29911;Exp60_264_IS29911;2;Exp60_264_IS29911_WW_R2;2780.71;2845.7;4002.84;4054.35;6346.02;7852.53;10014.5;10850.6;12192;13178.1;15832.2;18505.2;18704.7;19152.4;23557.4;33233.9;52290.5;52631.9;35629.5;63348.1
134:05:02;134:05:02;Exp60;WW_R2;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;2;Exp60_137_IS18835_WW_R2;2545.8;3234.75;4282.95;4000.7;5397.56;6159.72;9720.64;10114.7;12390.2;12618.6;17991.4;19349.7;25770.2;16156.6;21706.3;54695.4;42253;45370.1;54557.1;64499.8
134:06:01;134:06:01;Exp60;WW_R2;Sorghum;Exp60_55_IS6193;Exp60_55_IS6193;2;Exp60_55_IS6193_WW_R2;2909.1;3316.26;4846.12;4884.5;8848.39;8620.46;13132.9;13771.4;15348;17324.9;23869.7;25759;35177.9;29692.2;29889.1;26772.6;23008.6;24429.1;44566.3;10276
134:06:02;134:06:02;Exp60;WW_R2;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;2;Exp60_19_IS2787_WW_R2;3589.81;3808.36;5161.96;5255.51;9311.28;10286.6;13924.3;13709.2;17536.1;20388.1;25304.1;30106.6;37715.7;30818;36456.3;24775.1;29223.5;32255.4;46644.1;65809.9
134:07:01;134:07:01;Exp60;WW_R2;Sorghum;Exp60_87_IS10978;Exp60_87_IS10978;2;Exp60_87_IS10978_WW_R2;3565.52;3803.92;5183.16;5033.89;7444.21;7764.36;11321.4;12688.8;14730.8;15659.9;22541.7;25584;36073.2;23509.9;31193.9;35182;9381.36;9859.22;28885.8;7274.91
134:07:02;134:07:02;Exp60;WW_R2;Sorghum;Exp60_304_SSM1046;Exp60_304_SSM1046;2;Exp60_304_SSM1046_WW_R2;4416.43;4757.12;6307.25;6157.26;11963.9;12832.1;15849.4;19073.2;21034.2;23737.9;29111.1;32696.8;43729.5;30172.3;34136.5;12043.3;28323.6;27908.6;40741.6;46771.6
134:08:01;134:08:01;Exp60;WW_R2;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;2;Exp60_122_IS15466_WW_R2;1375.33;1507.24;1607.72;1884.7;2988.77;2872.68;4439.46;5211.52;7520.94;7531.22;9548.04;10396.3;12248.7;16313.8;18711;32417;15803.2;14435.8;64094.5;59776.6
134:08:02;134:08:02;Exp60;WW_R2;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;2;Exp60_198_IS22909_WW_R2;6543.69;6833.22;8790.59;9061.53;12976.9;12540.7;17132;18021.1;22660.1;27067.7;31514.1;32443.4;39145.2;17313;25333.9;19863.1;40383.9;45701.6;37944.1;47104.9
134:09:01;134:09:01;Exp60;WW_R2;Sorghum;Exp60_284_IS31559;Exp60_284_IS31559;2;Exp60_284_IS31559_WW_R2;1015.54;1541.05;2896.15;3785.24;5242.9;5643.35;7988.2;9343.8;12376.8;13396.4;17148.3;19179.3;24784.9;18614.4;23080.2;18687.6;44192.5;40548.9;53241.5;62253.2
134:09:02;134:09:02;Exp60;WW_R2;Sorghum;Exp60_30_IS3507;Exp60_30_IS3507;2;Exp60_30_IS3507_WW_R2;210.079;324.623;448.865;565.162;1330.86;1587.45;1912.86;1813.44;2289.47;2562.1;3924.67;4640.61;4822.64;5605.79;8782.02;26898.5;15601.7;17833.9;56638.1;49235.9
134:10:01;134:10:01;Exp60;WW_R2;Sorghum;Exp60_135_IS18800;Exp60_135_IS18800;2;Exp60_135_IS18800_WW_R2;1769.96;2096.14;3092.2;3969.32;7128.4;6657.32;9697.9;10364.5;14387.4;13758.3;20126.4;24463.6;31325.6;23312;27134.6;27495;45152.2;42957.6;16064.7;2213.93
134:10:02;134:10:02;Exp60;WW_R2;Sorghum;Exp60_178_IS21401;Exp60_178_IS21401;2;Exp60_178_IS21401_WW_R2;2493.21;2942.41;4203.8;4714.95;7534.65;9286.5;11253.7;11319.4;15907.7;16332.8;23029;26392.9;52884.6;36861.2;28211.8;25993.1;12964.4;9396.07;46681.3;44290.8
134:11:01;134:11:01;Exp60;WW_R2;Sorghum;Exp60_306_SSM1057;Exp60_306_SSM1057;2;Exp60_306_SSM1057_WW_R2;9136.54;9420.4;11527;11739.6;16068.5;18480.4;24241.4;26972.7;33498.3;33641.1;43050.5;47425.1;58994;29722;43872.6;15730.5;22220.5;24703.9;61777.1;50434.3
134:11:02;134:11:02;Exp60;WW_R2;Sorghum;Exp60_232_IS25702;Exp60_232_IS25702;2;Exp60_232_IS25702_WW_R2;4968.69;3949.71;6186.9;7065.38;10240.2;10006.4;14613.2;15341.5;19975.5;23563.5;25743.4;25815.7;26001.5;30300.3;56050;0;44445.9;50202.6;73515.5;53565.5
134:12:01;134:12:01;Exp60;WW_R2;Sorghum;Exp60_201_IS23048;Exp60_201_IS23048;2;Exp60_201_IS23048_WW_R2;3718.22;3859.9;4578.64;4442.12;6593.36;7550.61;12419.8;13975.2;16825.1;18271;22318.4;24341.2;30460.3;31171.5;39904.3;34851.8;38389.7;40771.2;62644.1;39142.9
134:12:02;134:12:02;Exp60;WW_R2;Sorghum;Exp60_57_IS6413;Exp60_57_IS6413;2;Exp60_57_IS6413_WW_R2;2788.8;2983;3936.88;3575.95;6778.77;6122.8;10915.1;11394.1;11395.8;14068.2;18461.9;20632.1;23769.3;25684.5;27776.7;21309.3;26031.4;34732.7;22624.4;50319.9
135:01:01;135:01:01;Exp60;WW_R2;Sorghum;Exp60_223_IS24786;Exp60_223_IS24786;2;Exp60_223_IS24786_WW_R2;1546.6;1722.19;2213.77;2175.35;3275.33;3985.72;5913.42;6627.34;7650.83;7938.37;10716.3;14728.8;18454.9;19934.6;24619.1;12332.5;36531.9;35503.2;37767.8;58959.8
135:01:02;135:01:02;Exp60;WW_R2;Sorghum;Exp60_320_SSM379;Exp60_320_SSM379;2;Exp60_320_SSM379_WW_R2;1277.94;1726.85;2539.94;2618.15;5467.05;6479.92;9000.55;9304.33;11484.6;13194.7;18101.4;22519.7;25031.1;26252.1;36087.4;35868.5;368.487;33.231;59647.1;36146.3
135:02:01;135:02:01;Exp60;WW_R2;Sorghum;Exp60_22_IS2834;Exp60_22_IS2834;2;Exp60_22_IS2834_WW_R2;4429.04;4337.91;5552.68;5959.68;10112.9;11455.1;15658.5;15982.3;18820.4;21087.8;30152.8;34821.6;46114;31478.5;38858.4;28352.3;10295.9;14586.1;61194.5;3925.18
135:02:02;135:02:02;Exp60;WW_R2;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;2;Exp60_174_IS20792_WW_R2;2671.73;2607.18;3852.88;4933.42;6199.67;6170.33;9589.25;9710.79;11843.3;12764.3;17881.4;19858.5;24544.5;20248.9;26931.7;35559.2;53090.6;53499.2;11249.4;10884
135:03:01;135:03:01;Exp60;WW_R2;Sorghum;Exp60_258_IS29606;Exp60_258_IS29606;2;Exp60_258_IS29606_WW_R2;3533.66;3931.02;5288.47;5458.84;9235.8;12469.8;14234.6;16001.2;17885.7;20163.3;27393.2;31161;36817.6;25894.3;34277.8;32.692;19878.9;20504.9;76871.3;59954.3
135:03:02;135:03:02;Exp60;WW_R2;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;2;Exp60_125_IS15752_WW_R2;3225.26;3340.01;4394.36;4995.85;7623.73;8920.44;10626.8;12497.1;16554.5;17682.3;24342.5;27264.3;35051.7;24543.8;35606.2;17847.1;136.283;1105.15;57999.9;85877.8
135:04:01;135:04:01;Exp60;WW_R2;Sorghum;Exp60_6_IS1127;Exp60_6_IS1127;2;Exp60_6_IS1127_WW_R2;3.723;13.597;18.974;22.222;9.152;14.32;11.23;2.611;12.448;5.873;3.127;5.229;2.999;20.732;1944.37;16046.6;14583.2;15352;50250.9;54002.8
135:04:02;135:04:02;Exp60;WW_R2;Sorghum;Exp60_197_IS22632;Exp60_197_IS22632;2;Exp60_197_IS22632_WW_R2;3216.42;2537.22;3239.88;3928.64;5888.91;6723.23;10336.8;12032.1;13950.5;15617.5;20464.1;24368.8;31716.3;37131.6;47552.6;41126.9;53680.2;59823.7;57036.8;74436.5
135:05:01;135:05:01;Exp60;WW_R2;Sorghum;Exp60_118_R16;Exp60_118_R16;2;Exp60_118_R16_WW_R2;2164.41;2784.45;3859.96;3980.79;6011.14;6994.65;9957.19;10366.3;12886.3;14821.3;16833.3;18863.7;26102.5;19979.5;25460.6;39326.6;23496.9;25855;32336.6;73480.7
135:05:02;135:05:02;Exp60;WW_R2;Sorghum;Exp60_34_IS3675;Exp60_34_IS3675;2;Exp60_34_IS3675_WW_R2;2729.22;2951.83;4225.48;4412.45;6517.28;7381.9;9032.09;9815.48;12398.2;14175.2;19267.4;19319.9;28829.1;18134.8;31428.7;31964.2;32198.7;33479.6;69148.6;31454.6
135:06:01;135:06:01;Exp60;WW_R2;Sorghum;Exp60_65_IS8218;Exp60_65_IS8218;2;Exp60_65_IS8218_WW_R2;427.904;685.544;992.182;1544.61;2778.42;3150.17;4800.6;5972.53;8539.6;9638.89;11853.1;14001.2;19974.2;17613.2;23360.2;16841.7;32445.9;31972.2;43311.9;52192.9
135:06:02;135:06:02;Exp60;WW_R2;Sorghum;Exp60_58_IS6718;Exp60_58_IS6718;2;Exp60_58_IS6718_WW_R2;1441.84;1520.92;1956.89;2252.11;3415.63;3488.55;4783.07;4883.15;5938.77;6646.87;8737.51;11786.6;13273.4;13538.6;19425.9;20157.3;42267.2;43110.1;48688;39284
135:07:01;135:07:01;Exp60;WW_R2;Sorghum;Exp60_103_IS14206;Exp60_103_IS14206;2;Exp60_103_IS14206_WW_R2;1137.84;1117.52;2056.16;2310.62;5107.76;6041.88;7974.04;8691.21;10828.6;12136.8;17246.2;20545.9;25616.8;16845;25985.1;6814;26009.4;21222.5;29119.2;12.94
135:07:02;135:07:02;Exp60;WW_R2;Sorghum;Exp60_85_IS10897;Exp60_85_IS10897;2;Exp60_85_IS10897_WW_R2;4917.13;4747.22;6959.28;7241.19;10713.9;12116.9;15595.4;17791;22558;22240.6;29335.1;32708.3;41636.2;22497.6;26593.3;22135.9;31783.2;33763.4;55922.2;28584.6
135:08:01;135:08:01;Exp60;WW_R2;Sorghum;Exp60_296_IS33178;Exp60_296_IS33178;2;Exp60_296_IS33178_WW_R2;975.123;934.314;1617.19;1582.8;2745.69;2336.92;3582.47;5082.25;5332.48;6234.01;8064.42;10477.1;10586.3;13043.5;19462.2;11454.7;46359.7;46474.3;13486.6;25988.1
135:08:02;135:08:02;Exp60;WW_R2;Sorghum;Exp60_250_IS29233;Exp60_250_IS29233;2;Exp60_250_IS29233_WW_R2;3470.9;3604.13;4578.16;4850.35;8798.74;10367.8;10869.2;13239;16103.6;17964.1;21617.1;27208.9;31223.9;19341.4;28635.8;32605.5;30974;30335.8;16698.8;55.844
135:09:01;135:09:01;Exp60;WW_R2;Sorghum;Exp60_210_IS23645;Exp60_210_IS23645;2;Exp60_210_IS23645_WW_R2;2999.37;3184.39;4083.87;3983.99;7329.84;8548.1;8563.15;10085;13019.3;13682.7;13283.3;14347.9;21308.8;20823.1;25904.6;31584.4;42599;39120.7;38007;47346
135:09:02;135:09:02;Exp60;WW_R2;Sorghum;Exp60_72_IS9303;Exp60_72_IS9303;2;Exp60_72_IS9303_WW_R2;1843.67;2090.37;2693.56;2099.6;4705.31;6077.27;7415.38;7487.3;9376.06;11114.4;12893;16170.8;20496.2;19404.1;28195.8;12939.4;50029.5;48315.1;27064.8;71963.9
135:10:01;135:10:01;Exp60;WW_R2;Sorghum;Exp60_266_IS30175;Exp60_266_IS30175;2;Exp60_266_IS30175_WW_R2;3801.12;4199.17;6093.24;6075.06;9674.3;9563.2;14450.7;15410;19373.1;20693.1;25860.4;27453.9;39106;13449.4;17249.8;33839.7;8321.91;11265.9;53174.4;43267.2
135:10:02;135:10:02;Exp60;WW_R2;Sorghum;Exp60_70_IS8882;Exp60_70_IS8882;2;Exp60_70_IS8882_WW_R2;3804.57;4307.48;5058.46;4990.59;6748.73;6651.2;10875.5;12798.6;13269.7;14742.9;18477.6;22777;32433.5;24635.7;32574.8;7347.7;24999.5;30458.7;62640.5;106537
135:11:01;135:11:01;Exp60;WW_R2;Sorghum;Exp60_83_IS10876;Exp60_83_IS10876;2;Exp60_83_IS10876_WW_R2;5521.39;5920.38;8349.94;7765.26;11651.9;13368;16565.2;19543.1;21732.5;26513.4;20019.2;23128.6;31464.2;31321.9;38458.2;17822.2;51804.9;47558.1;68701.5;59128.9
135:11:02;135:11:02;Exp60;WW_R2;Sorghum;Exp60_177_IS21126;Exp60_177_IS21126;2;Exp60_177_IS21126_WW_R2;3084.41;3235;4605.92;4902.48;7588.26;8093.09;12082.1;11321.8;15957.1;17444.8;21296.7;25789.1;32305.4;19225.4;24335.1;33819;67380.2;67031.1;56027.4;66523.6
135:12:01;135:12:01;Exp60;WW_R2;Sorghum;Exp60_53_IS5972;Exp60_53_IS5972;2;Exp60_53_IS5972_WW_R2;3899.42;3668.27;5013.38;4616.94;6984.74;8076.81;10343.3;12024.6;13489.5;16044.4;20978.2;22463.5;29763.7;25726.6;31557.3;27512.3;56129;54080.8;55550.8;63656.5
135:12:02;135:12:02;Exp60;WW_R2;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;2;Exp60_143_IS18922_WW_R2;7079.08;7414.08;9041.84;10072.6;14385.1;15204.7;23494;24218.5;29307.5;29941.8;36556.3;42446.4;55676.9;28357.8;35044.7;25969.5;5116.29;18239.4;917.69;76276
136:01:01;136:01:01;Exp60;WW_R2;Sorghum;Exp60_4_IS602;Exp60_4_IS602;2;Exp60_4_IS602_WW_R2;9559.71;10296.1;12855.6;12975.6;18968.9;21359.2;28941.4;30641.2;35338.2;40239.3;46651.5;50904.7;70563;34714.8;34476.9;26342.4;31703;29015.6;9724.88;53375.3
136:01:02;136:01:02;Exp60;WW_R2;Sorghum;Exp60_288_IS32050;Exp60_288_IS32050;2;Exp60_288_IS32050_WW_R2;3207.85;3385.71;3987.91;4403.74;6871.59;7831.63;9611.2;9466.11;13855.5;16045.5;17703.6;23456.6;27655.9;31305.6;38305.1;40.302;37211;37603.9;41836.3;45544.7
136:02:01;136:02:01;Exp60;WW_R2;Sorghum;Exp60_240_IS27146;Exp60_240_IS27146;2;Exp60_240_IS27146_WW_R2;18.305;53.096;50.834;47.398;50.817;56.465;37.621;72.513;22.413;56.632;243.069;1105.91;1137.54;739.434;8256.05;9348.61;53698;51119;49603.4;2174.66
136:02:02;136:02:02;Exp60;WW_R2;Sorghum;Exp60_165_IS20710;Exp60_165_IS20710;2;Exp60_165_IS20710_WW_R2;4713.69;5158.6;7083.65;6807.05;10967.1;12687.8;13495.5;15074.2;17994.5;21381.4;24424.9;26541.8;37732.8;19155.9;30851.6;51507.4;8167;7426.74;32822.3;15811.4
136:03:01;136:03:01;Exp60;WW_R2;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;2;Exp60_138_IS18868_WW_R2;610.231;729.282;853.835;1045.76;2808.34;3204.27;5501.03;6539.46;8347.12;9103.19;11165.6;13067.4;16898.7;11482.5;15746.4;16502.2;50354.6;60663.3;53849.5;17698.6
136:03:02;136:03:02;Exp60;WW_R2;Sorghum;Exp60_202_IS23053;Exp60_202_IS23053;2;Exp60_202_IS23053_WW_R2;3130.44;3598.51;4477.32;4870.79;7549.25;9617.83;12738;14182;18037.7;18550.3;26794.3;30457.6;39418.4;39683.9;41754.4;314.516;37622.7;43257.7;15811.3;29623.8
136:04:01;136:04:01;Exp60;WW_R2;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;2;Exp60_248_IS28389_WW_R2;3023.92;3304.08;3408.17;3443.62;4673.58;6006.41;8773.23;9897.89;12629.8;13830.5;20013.4;24064;31808.2;28804.5;39436.7;8973.56;37020.9;38301.2;51064.9;36593.2
136:04:02;136:04:02;Exp60;WW_R2;Sorghum;Exp60_171_IS20762;Exp60_171_IS20762;2;Exp60_171_IS20762_WW_R2;1555.48;1620.24;1956.7;2342.68;3826.11;4259.57;6595.14;6080.78;6558.36;8168.84;4717.87;5349.69;7585.35;7233.79;11535.2;42245;50181.8;46095.4;23812.8;43979.6
136:05:01;136:05:01;Exp60;WW_R2;Sorghum;Exp60_67_IS8347;Exp60_67_IS8347;2;Exp60_67_IS8347_WW_R2;1518.8;1823.31;2214.63;2130.85;3223.55;4107.96;5195.35;5997.42;7306.53;7467.65;9425.47;9534.86;14768.8;15039.8;20137.5;20265.3;22424.4;21119.4;67346.1;535.767
136:05:02;136:05:02;Exp60;WW_R2;Sorghum;Exp60_286_IS31693;Exp60_286_IS31693;2;Exp60_286_IS31693_WW_R2;4694.45;5195.8;5513.16;6043.06;9364.54;9894.8;12787.3;13660.3;17062.9;17006.3;21114.9;24349.6;30715;34797.1;50178.1;25509.7;38869.9;48048.9;59408.4;195.591
136:06:01;136:06:01;Exp60;WW_R2;Sorghum;Exp60_15_IS2416;Exp60_15_IS2416;2;Exp60_15_IS2416_WW_R2;23.107;14.589;34.873;33.506;27.882;20.246;28.783;22.077;26.345;283.436;189.546;6.239;15.877;17.872;24.653;27068.9;36153.3;34465.9;48473.7;19.267
136:06:02;136:06:02;Exp60;WW_R2;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;2;Exp60_182_IS21849_WW_R2;2189.79;1944.66;3151.31;2982.09;5426.71;6568.86;8342.56;8763.36;11441.8;12840.4;15667.1;17990.5;24394;18994.2;20188.1;28918.7;30943;32958;59461.5;11.112
136:07:01;136:07:01;Exp60;WW_R2;Sorghum;Exp60_300_IS33423;Exp60_300_IS33423;2;Exp60_300_IS33423_WW_R2;357.153;431.304;644.091;644.44;956.945;1086.6;1745.28;2263.82;2538.51;2787.45;3091.83;3603.17;4898.79;5100.3;6600.8;17919.5;20414.6;23438.1;42264.4;0
136:07:02;136:07:02;Exp60;WW_R2;Sorghum;Exp60_21_IS2814;Exp60_21_IS2814;2;Exp60_21_IS2814_WW_R2;3552.22;3944.53;4368.05;5080.27;6871.34;7095.43;9168.38;9773.65;14019.5;11443.9;14827.2;16278.5;24935.3;23087.3;30484.8;22142.8;46982.2;39837.5;47046.8;18.046
136:08:01;136:08:01;Exp60;WW_R2;Sorghum;Exp60_147_IS19132;Exp60_147_IS19132;2;Exp60_147_IS19132_WW_R2;1472.75;1914.85;1741.25;2202.99;2909.22;3325.68;4808.79;5507.9;6631.56;7957.17;8258.8;9976.29;15082.6;16592;22942;36999.2;6452.25;7416.65;80208.3;28.189
136:08:02;136:08:02;Exp60;WW_R2;Sorghum;Exp60_268_IS30405;Exp60_268_IS30405;2;Exp60_268_IS30405_WW_R2;2420.2;2403.87;2700.75;2744.79;5320.32;6086.04;8400.02;9768.72;10245.5;11326.3;15175.3;14786.9;19694.2;19131.4;22683.9;25070.3;11645;12915.7;66676.4;37.146
136:09:01;136:09:01;Exp60;WW_R2;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;2;Exp60_244_IS27587_WW_R2;617.073;622.807;1106.84;1095.18;1797.73;1883.76;3179.88;3378.21;4271.73;5087.53;7182.55;8180.19;13135.7;11738.9;15020.9;30768.3;27807.1;27735.4;83038.3;28.809
136:09:02;136:09:02;Exp60;WW_R2;Sorghum;Exp60_229_IS25301;Exp60_229_IS25301;2;Exp60_229_IS25301_WW_R2;5507.26;6349.37;7065.79;9032.35;12209.7;13193.8;18376.9;18037.4;21602.8;25453.8;31066.3;33707.2;40333.7;29602;35343.5;33627.1;21463.5;20909.7;32476;46.63
136:10:01;136:10:01;Exp60;WW_R2;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;2;Exp60_199_IS22986_WW_R2;4474.75;4519.73;5945.3;6296.07;9253.57;9885.68;10038.2;11928.9;14756.3;15299.3;19132.4;22491.1;30266.8;30065.6;32011;6691.77;40798.7;44362.7;48801.9;41.115
136:10:02;136:10:02;Exp60;WW_R2;Sorghum;Exp60_204_IS23142;Exp60_204_IS23142;2;Exp60_204_IS23142_WW_R2;3912.65;4158.31;4949.04;5296.09;8667.98;9933.08;13011.8;14897.4;17113.6;21152.9;24745.3;28658.9;39452.6;18289.3;21129.1;26676.5;45886.2;49318.8;20338.7;331.442
136:11:01;136:11:01;Exp60;WW_R2;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;2;Exp60_297_IS33209_WW_R2;2303.43;2103.22;2593.18;2580.03;5309.71;5540.1;6813.01;7695.89;9420.13;9891.44;13113;17904.2;20071.5;20249.6;27667.7;39554.3;55129.3;53922.8;19488.9;36.426
136:11:02;136:11:02;Exp60;WW_R2;Sorghum;Exp60_27_IS3121;Exp60_27_IS3121;2;Exp60_27_IS3121_WW_R2;2381.69;2364.18;2633.07;3486.29;6358.53;6724.88;9023.45;10122;10913;11973.3;18247.3;20403.9;31878.9;21768.7;22261.5;56750.9;38312.7;42619.1;59142;19.563
136:12:01;136:12:01;Exp60;WW_R2;Sorghum;Exp60_205_IS23166;Exp60_205_IS23166;2;Exp60_205_IS23166_WW_R2;2140.67;2180.33;2965.08;3212.03;5469.14;5960.04;7382.22;8303.66;10722.5;12070.6;13587.7;17421.1;20340.9;18999.2;26724.3;42323.6;31343.3;33540.2;51416.1;6.974
136:12:02;136:12:02;Exp60;WW_R2;Sorghum;Exp60_265_IS29966;Exp60_265_IS29966;2;Exp60_265_IS29966_WW_R2;2688.17;3150.17;3382.59;3591.68;6055.25;6394.15;10112;10410.1;12721.3;15116;19233.2;23078.2;29427.6;17281.8;21422.5;6260.96;11.97;250.019;8612.45;32.43
137:01:01;137:01:01;Exp60;WW_R2;Sorghum;Exp60_35_IS3780;Exp60_35_IS3780;2;Exp60_35_IS3780_WW_R2;513.289;655.778;1022.59;987.028;1846.22;1797.93;2739;3233.38;3635;5015.58;7032.35;6781.9;9930.54;9993.65;15861.3;22098.3;4417.71;5546.06;48708.7;34499.8
137:01:02;137:01:02;Exp60;WW_R2;Sorghum;Exp60_78_IS9830;Exp60_78_IS9830;2;Exp60_78_IS9830_WW_R2;4117.06;4374.79;6020.96;6414.53;9229.1;10863.9;13795.6;13885.8;15370.6;19591.2;23740.7;30994.4;36941.8;38005.7;45413.6;33106.4;30083.1;29954;60240;29342.5
137:02:01;137:02:01;Exp60;WW_R2;Sorghum;Exp60_256_IS29496;Exp60_256_IS29496;2;Exp60_256_IS29496_WW_R2;308.197;364.188;499.989;492.609;947.33;1207.14;1645.18;1878.58;2536.4;2979.82;5508.45;5785.16;7465.85;7341.31;12490.1;37362.7;39588.9;38207.3;55261.6;45506
