"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"106","135:02:02","135:02:02","WW_R2","Exp60_174_IS20792","Exp60_174_IS20792",2,0.817709275681299,0,0.877101208651826,0,1.01069766312279,0,0.399100455309934,124.635959901589
"107","135:03:01","135:03:01","WW_R2","Exp60_258_IS29606","Exp60_258_IS29606",2,0.803978705457328,0,0.388591390453766,0.545334567871359,1.5636160592074,0.349128709012691,0.428196268131326,0
"108","135:03:02","135:03:02","WW_R2","Exp60_125_IS15752","Exp60_125_IS15752",2,0.384562438400849,0.268683968306329,0.32773961249285,0.352704052503508,1.52640244656667,0.256964374140973,0,0.210561269067691
"109","135:04:01","135:04:01","WW_R2","Exp60_6_IS1127","Exp60_6_IS1127",2,0.188657861151912,0.794226323954149,0.271444327761244,0.719780402199366,0.283643610573956,0.533242299237261,0.369783851392452,5.23127985448826
"110","135:04:02","135:04:02","WW_R2","Exp60_197_IS22632","Exp60_197_IS22632",2,164.650622065063,0,0.158082349511592,0.561425944381738,0.0325598376630503,1.2060313326938,0.151177050840002,0.651617480993643
"111","135:05:01","135:05:01","WW_R2","Exp60_118_R16","Exp60_118_R16",2,1.84424058672872,0,0.572382423282083,0.28098604204974,0.080343398806524,0.273445681270767,0.0649731635309145,0.692112621243286
"112","135:05:02","135:05:02","WW_R2","Exp60_34_IS3675","Exp60_34_IS3675",2,0.186846868456841,0,24.0153413709259,0.803642949524109,1.82082484602916,0,0,5.58481185114531
"113","135:06:01","135:06:01","WW_R2","Exp60_65_IS8218","Exp60_65_IS8218",2,0.39164841745119,0.114376103672664,0.617572188394732,0.465147816890266,0.799102210639107,0.202863508596171,0.548359139661058,0
"114","135:06:02","135:06:02","WW_R2","Exp60_58_IS6718","Exp60_58_IS6718",2,0.528262847543486,0,1.15981191206885,1.48955184386143,0.165521888683499,0.134786226659746,1.866961575155,0.382574906155957
"115","135:07:01","135:07:01","WW_R2","Exp60_103_IS14206","Exp60_103_IS14206",2,0.501993506543286,0,0.606938981167193,0.481926452071656,0.0913836075744068,0.078473395032608,0.494407258787033,0
"116","135:07:02","135:07:02","WW_R2","Exp60_85_IS10897","Exp60_85_IS10897",2,1.22248375554774,0,0.201413656366593,0.835583783880982,0.236562014744486,0.261413018682293,0.798701845726304,0
"117","135:08:01","135:08:01","WW_R2","Exp60_296_IS33178","Exp60_296_IS33178",2,1.07278625672815,0,0.555585847001887,0,1.09566190324599,0.306217698163281,0.428535830746238,2.50581679862173
