unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;;;10/10/2023 09:56;10/10/2023 14:34;11/10/2023 12:28;11/10/2023 14:28;12/10/2023 10:32;12/10/2023 14:38;13/10/2023 10:02;13/10/2023 14:33;17/10/2023 15:13;18/10/2023 08:30;18/10/2023 14:48;19/10/2023 07:55;19/10/2023 14:38;20/10/2023 10:51;21/10/2023 08:13;21/10/2023 15:21
33:02:01;33:02:01;Exp60;WW_R2;Sorghum;Exp60_164_IS20709;Exp60_164_IS20709;2;Exp60_164_IS20709_WW_R2;10/10/2023 08:44;42822.1;;;;;;;;;;;;;;;;;
33:02:02;33:02:02;Exp60;WW_R2;Sorghum;Exp60_195_IS22506;Exp60_195_IS22506;2;Exp60_195_IS22506_WW_R2;10/10/2023 08:44;80063.8;;;;;;;;;;;;;;;;;
33:03:01;33:03:01;Exp60;WW_R2;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;2;Exp60_84_IS10882_WW_R2;10/10/2023 08:44;134407;;;;;;;;;;;;;;;;;
33:03:02;33:03:02;Exp60;WW_R2;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;2;Exp60_196_IS22609_WW_R2;10/10/2023 08:44;104791;;;;;;;;;;;;;;;;;
33:04:01;33:04:01;Exp60;WW_R2;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;2;Exp60_59_IS6745_WW_R2;10/10/2023 08:44;123572;;;;;;;;;;;;;;;;;
33:04:02;33:04:02;Exp60;WW_R2;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;2;Exp60_247_IS27855_WW_R2;10/10/2023 08:44;125820;;;;;;;;;;;;;;;;;
33:05:01;33:05:01;Exp60;WW_R2;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;2;Exp60_9_IS2179_WW_R2;10/10/2023 08:44;82442.7;;;;;;;;;;;;;;;;;
33:05:02;33:05:02;Exp60;WW_R2;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;2;Exp60_73_IS9468_WW_R2;10/10/2023 08:44;123412;;;;;;;;;;;;;;;;;
33:06:01;33:06:01;Exp60;WW_R2;Sorghum;Exp60_298_IS33261;Exp60_298_IS33261;2;Exp60_298_IS33261_WW_R2;10/10/2023 08:44;104932;;;;;;;;;;;;;;;;;
33:06:02;33:06:02;Exp60;WW_R2;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;2;Exp60_150_IS19466_WW_R2;10/10/2023 08:44;83299.1;;;;;;;;;;;;;;;;;
33:07:01;33:07:01;Exp60;WW_R2;Sorghum;Exp60_23_IS2848;Exp60_23_IS2848;2;Exp60_23_IS2848_WW_R2;10/10/2023 08:44;153553;;;;;;;;;;;;;;;;;
33:07:02;33:07:02;Exp60;WW_R2;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;2;Exp60_282_IS31299_WW_R2;10/10/2023 08:44;107906;;;;;;;;;;;;;;;;;
33:08:01;33:08:01;Exp60;WW_R2;Sorghum;Exp60_189_IS22287;Exp60_189_IS22287;2;Exp60_189_IS22287_WW_R2;10/10/2023 08:44;117978;;;;;;;;;;;;;;;;;
33:08:02;33:08:02;Exp60;WW_R2;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;2;Exp60_29_IS3443_WW_R2;10/10/2023 08:44;119590;;;;;;;;;;;;;;;;;
33:09:01;33:09:01;Exp60;WW_R3;Sorghum;Exp60_141_IS18879;Exp60_141_IS18879;3;Exp60_141_IS18879_WW_R3;10/10/2023 08:44;116575;;;;;;;;;;;;;;;;;
33:09:02;33:09:02;Exp60;WW_R3;Sorghum;Exp60_290_IS32092;Exp60_290_IS32092;3;Exp60_290_IS32092_WW_R3;10/10/2023 08:44;124294;;;;;;;;;;;;;;;;;
33:10:01;33:10:01;Exp60;WW_R3;Sorghum;Exp60_209_IS23601;Exp60_209_IS23601;3;Exp60_209_IS23601_WW_R3;10/10/2023 08:44;128661;;;;;;;;;;;;;;;;;
33:10:02;33:10:02;Exp60;WW_R3;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;3;Exp60_182_IS21849_WW_R3;10/10/2023 08:44;93788.4;;;;;;;;;;;;;;;;;
33:11:01;33:11:01;Exp60;WW_R3;Sorghum;Exp60_245_IS27599;Exp60_245_IS27599;3;Exp60_245_IS27599_WW_R3;10/10/2023 08:44;119422;;;;;;;;;;;;;;;;;
33:11:02;33:11:02;Exp60;WW_R3;Sorghum;Exp60_277_IS30898;Exp60_277_IS30898;3;Exp60_277_IS30898_WW_R3;10/10/2023 08:44;124121;;;;;;;;;;;;;;;;;
33:12:01;33:12:01;Exp60;WW_R3;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;3;Exp60_142_IS18919_WW_R3;10/10/2023 08:44;100341;;;;;;;;;;;;;;;;;
33:12:02;33:12:02;Exp60;WW_R3;Sorghum;Exp60_263_IS29876;Exp60_263_IS29876;3;Exp60_263_IS29876_WW_R3;10/10/2023 08:44;131666;;;;;;;;;;;;;;;;;
34:01:01;34:01:01;Exp60;WW_R3;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;3;Exp60_88_IS11026_WW_R3;10/10/2023 08:44;75126.4;;;;;;;;;;;;;;;;;
34:01:02;34:01:02;Exp60;WW_R3;Sorghum;Exp60_311_SSM1370;Exp60_311_SSM1370;3;Exp60_311_SSM1370_WW_R3;10/10/2023 08:44;94725.1;;;;;;;;;;;;;;;;;
34:02:01;34:02:01;Exp60;WW_R3;Sorghum;Exp60_315_SSM215;Exp60_315_SSM215;3;Exp60_315_SSM215_WW_R3;10/10/2023 08:44;91318.3;;;;;;;;;;;;;;;;;
34:02:02;34:02:02;Exp60;WW_R3;Sorghum;Exp60_202_IS23053;Exp60_202_IS23053;3;Exp60_202_IS23053_WW_R3;10/10/2023 08:44;104635;;;;;;;;;;;;;;;;;
34:03:01;34:03:01;Exp60;WW_R3;Sorghum;Exp60_237_IS26788;Exp60_237_IS26788;3;Exp60_237_IS26788_WW_R3;10/10/2023 08:44;136345;;;;;;;;;;;;;;;;;
34:03:02;34:03:02;Exp60;WW_R3;Sorghum;Exp60_104_IS14216;Exp60_104_IS14216;3;Exp60_104_IS14216_WW_R3;10/10/2023 08:44;117182;;;;;;;;;;;;;;;;;
34:04:01;34:04:01;Exp60;WW_R3;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;3;Exp60_257_IS29569_WW_R3;10/10/2023 08:44;120344;;;;;;;;;;;;;;;;;
34:04:02;34:04:02;Exp60;WW_R3;Sorghum;Exp60_317_SSM275;Exp60_317_SSM275;3;Exp60_317_SSM275_WW_R3;10/10/2023 08:44;87671.5;;;;;;;;;;;;;;;;;
34:05:01;34:05:01;Exp60;WW_R3;Sorghum;Exp60_265_IS29966;Exp60_265_IS29966;3;Exp60_265_IS29966_WW_R3;10/10/2023 08:44;71964.8;;;;;;;;;;;;;;;;;
34:05:02;34:05:02;Exp60;WW_R3;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;3;Exp60_179_IS21425_WW_R3;10/10/2023 08:44;105632;;;;;;;;;;;;;;;;;
34:06:01;34:06:01;Exp60;WW_R3;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;3;Exp60_20_IS2807_WW_R3;10/10/2023 08:44;127582;;;;;;;;;;;;;;;;;
34:06:02;34:06:02;Exp60;WW_R3;Sorghum;Exp60_35_IS3780;Exp60_35_IS3780;3;Exp60_35_IS3780_WW_R3;10/10/2023 08:44;81153.7;;;;;;;;;;;;;;;;;
34:07:01;34:07:01;Exp60;WW_R3;Sorghum;Exp60_191_IS22294;Exp60_191_IS22294;3;Exp60_191_IS22294_WW_R3;10/10/2023 08:44;108550;;;;;;;;;;;;;;;;;
34:07:02;34:07:02;Exp60;WW_R3;Sorghum;Exp60_291_IS32234;Exp60_291_IS32234;3;Exp60_291_IS32234_WW_R3;10/10/2023 08:44;117018;;;;;;;;;;;;;;;;;
34:08:01;34:08:01;Exp60;WW_R3;Sorghum;Exp60_278_IS31123;Exp60_278_IS31123;3;Exp60_278_IS31123_WW_R3;10/10/2023 08:44;106022;;;;;;;;;;;;;;;;;
34:08:02;34:08:02;Exp60;WW_R3;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;3;Exp60_297_IS33209_WW_R3;10/10/2023 08:44;91220.3;;;;;;;;;;;;;;;;;
34:09:01;34:09:01;Exp60;WW_R3;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;3;Exp60_143_IS18922_WW_R3;10/10/2023 08:44;97552.4;;;;;;;;;;;;;;;;;
34:09:02;34:09:02;Exp60;WW_R3;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;3;Exp60_145_IS19041_WW_R3;10/10/2023 08:44;47015.5;;;;;;;;;;;;;;;;;
34:10:01;34:10:01;Exp60;WW_R3;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;3;Exp60_248_IS28389_WW_R3;10/10/2023 08:44;118442;;;;;;;;;;;;;;;;;
34:10:02;34:10:02;Exp60;WW_R3;Sorghum;Exp60_53_IS5972;Exp60_53_IS5972;3;Exp60_53_IS5972_WW_R3;10/10/2023 08:44;80428.4;;;;;;;;;;;;;;;;;
34:11:01;34:11:01;Exp60;WW_R3;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;3;Exp60_122_IS15466_WW_R3;10/10/2023 08:44;121135;;;;;;;;;;;;;;;;;
34:11:02;34:11:02;Exp60;WW_R3;Sorghum;Exp60_45_IS4776;Exp60_45_IS4776;3;Exp60_45_IS4776_WW_R3;10/10/2023 08:44;90900.8;;;;;;;;;;;;;;;;;
34:12:01;34:12:01;Exp60;WW_R3;Sorghum;Exp60_283_Phule Suchitra;Exp60_283_Phule Suchitra;3;Exp60_283_Phule Suchitra_WW_R3;10/10/2023 08:44;127568;;;;;;;;;;;;;;;;;
34:12:02;34:12:02;Exp60;WW_R3;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;3;Exp60_318_SSM276_WW_R3;10/10/2023 08:44;100723;;;;;;;;;;;;;;;;;
35:01:01;35:01:01;Exp60;WW_R3;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;3;Exp60_138_IS18868_WW_R3;10/10/2023 08:45;116532;;;;;;;;;;;;;;;;;
35:01:02;35:01:02;Exp60;WW_R3;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;3;Exp60_125_IS15752_WW_R3;10/10/2023 08:45;115115;;;;;;;;;;;;;;;;;
35:02:01;35:02:01;Exp60;WW_R3;Sorghum;Exp60_230_IS25442;Exp60_230_IS25442;3;Exp60_230_IS25442_WW_R3;10/10/2023 08:45;108103;;;;;;;;;;;;;;;;;
35:02:02;35:02:02;Exp60;WW_R3;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;3;Exp60_10_IS2221_WW_R3;10/10/2023 08:45;144491;;;;;;;;;;;;;;;;;
35:03:01;35:03:01;Exp60;WW_R3;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;3;Exp60_244_IS27587_WW_R3;10/10/2023 08:45;124205;;;;;;;;;;;;;;;;;
35:03:02;35:03:02;Exp60;WW_R3;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;3;Exp60_199_IS22986_WW_R3;10/10/2023 08:45;125986;;;;;;;;;;;;;;;;;
35:04:01;35:04:01;Exp60;WW_R3;Sorghum;Exp60_241_IS27164;Exp60_241_IS27164;3;Exp60_241_IS27164_WW_R3;10/10/2023 08:45;109465;;;;;;;;;;;;;;;;;
35:04:02;35:04:02;Exp60;WW_R3;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;3;Exp60_193_IS22330_WW_R3;10/10/2023 08:45;112646;;;;;;;;;;;;;;;;;
35:05:01;35:05:01;Exp60;WW_R3;Sorghum;Exp60_117_IS14735;Exp60_117_IS14735;3;Exp60_117_IS14735_WW_R3;10/10/2023 08:45;108170;;;;;;;;;;;;;;;;;
35:05:02;35:05:02;Exp60;WW_R3;Sorghum;Exp60_83_IS10876;Exp60_83_IS10876;3;Exp60_83_IS10876_WW_R3;10/10/2023 08:45;88286.5;;;;;;;;;;;;;;;;;
35:06:01;35:06:01;Exp60;WW_R3;Sorghum;Exp60_144_IS19026;Exp60_144_IS19026;3;Exp60_144_IS19026_WW_R3;10/10/2023 08:45;127824;;;;;;;;;;;;;;;;;
35:06:02;35:06:02;Exp60;WW_R3;Sorghum;Exp60_126_IS16044;Exp60_126_IS16044;3;Exp60_126_IS16044_WW_R3;10/10/2023 08:45;120962;;;;;;;;;;;;;;;;;
35:07:01;35:07:01;Exp60;WW_R3;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;3;Exp60_96_IS12931_WW_R3;10/10/2023 08:45;97705.8;;;;;;;;;;;;;;;;;
35:07:02;35:07:02;Exp60;WW_R3;Sorghum;Exp60_85_IS10897;Exp60_85_IS10897;3;Exp60_85_IS10897_WW_R3;10/10/2023 08:45;108624;;;;;;;;;;;;;;;;;
35:08:01;35:08:01;Exp60;WW_R3;Sorghum;Exp60_148_IS19418;Exp60_148_IS19418;3;Exp60_148_IS19418_WW_R3;10/10/2023 08:45;160543;;;;;;;;;;;;;;;;;
35:08:02;35:08:02;Exp60;WW_R3;Sorghum;Exp60_160_IS20665;Exp60_160_IS20665;3;Exp60_160_IS20665_WW_R3;10/10/2023 08:45;104323;;;;;;;;;;;;;;;;;
35:09:01;35:09:01;Exp60;WW_R3;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;3;Exp60_137_IS18835_WW_R3;10/10/2023 08:45;162143;;;;;;;;;;;;;;;;;
35:09:02;35:09:02;Exp60;WW_R3;Sorghum;Exp60_99_IS13827;Exp60_99_IS13827;3;Exp60_99_IS13827_WW_R3;10/10/2023 08:45;112110;;;;;;;;;;;;;;;;;
35:10:01;35:10:01;Exp60;WW_R3;Sorghum;Exp60_103_IS14206;Exp60_103_IS14206;3;Exp60_103_IS14206_WW_R3;10/10/2023 08:45;109674;;;;;;;;;;;;;;;;;
35:10:02;35:10:02;Exp60;WW_R3;Sorghum;Exp60_93_IS12447;Exp60_93_IS12447;3;Exp60_93_IS12447_WW_R3;10/10/2023 08:45;95194.4;;;;;;;;;;;;;;;;;
35:11:01;35:11:01;Exp60;WW_R3;Sorghum;Exp60_121_IS15443;Exp60_121_IS15443;3;Exp60_121_IS15443_WW_R3;10/10/2023 08:45;146227;;;;;;;;;;;;;;;;;
35:11:02;35:11:02;Exp60;WW_R3;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;3;Exp60_127_IS16125_WW_R3;10/10/2023 08:45;92120;;;;;;;;;;;;;;;;;
35:12:01;35:12:01;Exp60;WW_R3;Sorghum;Exp60_239_IS26833;Exp60_239_IS26833;3;Exp60_239_IS26833_WW_R3;10/10/2023 08:45;133748;;;;;;;;;;;;;;;;;
35:12:02;35:12:02;Exp60;WW_R3;Sorghum;Exp60_186_IS22074;Exp60_186_IS22074;3;Exp60_186_IS22074_WW_R3;10/10/2023 08:45;125220;;;;;;;;;;;;;;;;;
36:01:01;36:01:01;Exp60;WW_R3;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;3;Exp60_174_IS20792_WW_R3;10/10/2023 08:46;84720.2;;;;;;;;;;;;;;;;;
36:01:02;36:01:02;Exp60;WW_R3;Sorghum;Exp60_36_IS3885;Exp60_36_IS3885;3;Exp60_36_IS3885_WW_R3;10/10/2023 08:46;90598.8;;;;;;;;;;;;;;;;;
36:02:01;36:02:01;Exp60;WW_R3;Sorghum;Exp60_154_IS20016;Exp60_154_IS20016;3;Exp60_154_IS20016_WW_R3;10/10/2023 08:46;117931;;;;;;;;;;;;;;;;;
36:02:02;36:02:02;Exp60;WW_R3;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;3;Exp60_82_IS10801_WW_R3;10/10/2023 08:46;94021.4;;;;;;;;;;;;;;;;;
36:03:01;36:03:01;Exp60;WW_R3;Sorghum;Exp60_300_IS33423;Exp60_300_IS33423;3;Exp60_300_IS33423_WW_R3;10/10/2023 08:46;87357.8;;;;;;;;;;;;;;;;;
36:03:02;36:03:02;Exp60;WW_R3;Sorghum;Exp60_43_CSV22;Exp60_43_CSV22;3;Exp60_43_CSV22_WW_R3;10/10/2023 08:46;91257.6;;;;;;;;;;;;;;;;;
36:04:01;36:04:01;Exp60;WW_R3;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;3;Exp60_95_IS12804_WW_R3;10/10/2023 08:46;147676;;;;;;;;;;;;;;;;;
36:04:02;36:04:02;Exp60;WW_R3;Sorghum;Exp60_6_IS1127;Exp60_6_IS1127;3;Exp60_6_IS1127_WW_R3;10/10/2023 08:46;46334.9;;;;;;;;;;;;;;;;;
36:05:01;36:05:01;Exp60;WW_R3;Sorghum;Exp60_124_IS15526;Exp60_124_IS15526;3;Exp60_124_IS15526_WW_R3;10/10/2023 08:46;141664;;;;;;;;;;;;;;;;;
36:05:02;36:05:02;Exp60;WW_R3;Sorghum;Exp60_293_IS32569;Exp60_293_IS32569;3;Exp60_293_IS32569_WW_R3;10/10/2023 08:46;102473;;;;;;;;;;;;;;;;;
36:06:01;36:06:01;Exp60;WW_R3;Sorghum;Exp60_304_SSM1046;Exp60_304_SSM1046;3;Exp60_304_SSM1046_WW_R3;10/10/2023 08:46;132213;;;;;;;;;;;;;;;;;
36:06:02;36:06:02;Exp60;WW_R3;Sorghum;Exp60_136_IS18829;Exp60_136_IS18829;3;Exp60_136_IS18829_WW_R3;10/10/2023 08:46;115025;;;;;;;;;;;;;;;;;
36:07:01;36:07:01;Exp60;WW_R3;Sorghum;Exp60_215_IS23948;Exp60_215_IS23948;3;Exp60_215_IS23948_WW_R3;10/10/2023 08:46;114967;;;;;;;;;;;;;;;;;
36:07:02;36:07:02;Exp60;WW_R3;Sorghum;Exp60_236_IS26110;Exp60_236_IS26110;3;Exp60_236_IS26110_WW_R3;10/10/2023 08:46;149510;;;;;;;;;;;;;;;;;
36:08:01;36:08:01;Exp60;WW_R3;Sorghum;Exp60_165_IS20710;Exp60_165_IS20710;3;Exp60_165_IS20710_WW_R3;10/10/2023 08:46;107315;;;;;;;;;;;;;;;;;
36:08:02;36:08:02;Exp60;WW_R3;Sorghum;Exp60_298_IS33261;Exp60_298_IS33261;3;Exp60_298_IS33261_WW_R3;10/10/2023 08:46;117559;;;;;;;;;;;;;;;;;
36:09:01;36:09:01;Exp60;WW_R3;Sorghum;Exp60_218_IS24072;Exp60_218_IS24072;3;Exp60_218_IS24072_WW_R3;10/10/2023 08:46;135145;;;;;;;;;;;;;;;;;
36:09:02;36:09:02;Exp60;WW_R3;Sorghum;Exp60_64_IS7889;Exp60_64_IS7889;3;Exp60_64_IS7889_WW_R3;10/10/2023 08:46;129919;;;;;;;;;;;;;;;;;
36:10:01;36:10:01;Exp60;WW_R3;Sorghum;Exp60_303_S35;Exp60_303_S35;3;Exp60_303_S35_WW_R3;10/10/2023 08:46;94703;;;;;;;;;;;;;;;;;
36:10:02;36:10:02;Exp60;WW_R3;Sorghum;Exp60_309_SSM1267;Exp60_309_SSM1267;3;Exp60_309_SSM1267_WW_R3;10/10/2023 08:46;121780;;;;;;;;;;;;;;;;;
36:11:01;36:11:01;Exp60;WW_R3;Sorghum;Exp60_217_IS23992;Exp60_217_IS23992;3;Exp60_217_IS23992_WW_R3;10/10/2023 08:46;104126;;;;;;;;;;;;;;;;;
36:11:02;36:11:02;Exp60;WW_R3;Sorghum;Exp60_175_IS20842;Exp60_175_IS20842;3;Exp60_175_IS20842_WW_R3;10/10/2023 08:46;123343;;;;;;;;;;;;;;;;;
36:12:01;36:12:01;Exp60;WW_R3;Sorghum;Exp60_78_IS9830;Exp60_78_IS9830;3;Exp60_78_IS9830_WW_R3;10/10/2023 08:46;95593.1;;;;;;;;;;;;;;;;;
36:12:02;36:12:02;Exp60;WW_R3;Sorghum;Exp60_133_IS18551;Exp60_133_IS18551;3;Exp60_133_IS18551_WW_R3;10/10/2023 08:46;157421;;;;;;;;;;;;;;;;;
37:01:01;37:01:01;Exp60;WW_R4;Sorghum;Exp60_77_IS9713;Exp60_77_IS9713;4;Exp60_77_IS9713_WW_R4;10/10/2023 08:47;110807;;;;;;;;;;;;;;;;;
37:01:02;37:01:02;Exp60;WW_R4;Sorghum;Exp60_275_IS30619;Exp60_275_IS30619;4;Exp60_275_IS30619_WW_R4;10/10/2023 08:47;59348.4;;;;;;;;;;;;;;;;;
37:02:01;37:02:01;Exp60;WW_R4;Sorghum;Exp60_277_IS30898;Exp60_277_IS30898;4;Exp60_277_IS30898_WW_R4;10/10/2023 08:47;119472;;;;;;;;;;;;;;;;;
37:02:02;37:02:02;Exp60;WW_R4;Sorghum;Exp60_130_IS16396;Exp60_130_IS16396;4;Exp60_130_IS16396_WW_R4;10/10/2023 08:47;127842;;;;;;;;;;;;;;;;;
37:03:01;37:03:01;Exp60;WW_R4;Sorghum;Exp60_310_SSM1284;Exp60_310_SSM1284;4;Exp60_310_SSM1284_WW_R4;10/10/2023 08:47;118884;;;;;;;;;;;;;;;;;
37:03:02;37:03:02;Exp60;WW_R4;Sorghum;Exp60_135_IS18800;Exp60_135_IS18800;4;Exp60_135_IS18800_WW_R4;10/10/2023 08:47;127975;;;;;;;;;;;;;;;;;
37:04:01;37:04:01;Exp60;WW_R4;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;4;Exp60_150_IS19466_WW_R4;10/10/2023 08:47;124129;;;;;;;;;;;;;;;;;
37:04:02;37:04:02;Exp60;WW_R4;Sorghum;Exp60_140_IS18876;Exp60_140_IS18876;4;Exp60_140_IS18876_WW_R4;10/10/2023 08:47;98665.2;;;;;;;;;;;;;;;;;
37:05:01;37:05:01;Exp60;WW_R4;Sorghum;Exp60_1_IS13;Exp60_1_IS13;4;Exp60_1_IS13_WW_R4;10/10/2023 08:47;119032;;;;;;;;;;;;;;;;;
37:05:02;37:05:02;Exp60;WW_R4;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;4;Exp60_96_IS12931_WW_R4;10/10/2023 08:47;106456;;;;;;;;;;;;;;;;;
37:06:01;37:06:01;Exp60;WW_R4;Sorghum;Exp60_258_IS29606;Exp60_258_IS29606;4;Exp60_258_IS29606_WW_R4;10/10/2023 08:47;106892;;;;;;;;;;;;;;;;;
37:06:02;37:06:02;Exp60;WW_R4;Sorghum;Exp60_211_IS23666;Exp60_211_IS23666;4;Exp60_211_IS23666_WW_R4;10/10/2023 08:47;107472;;;;;;;;;;;;;;;;;
37:07:01;37:07:01;Exp60;WW_R4;Sorghum;Exp60_123_IS15478;Exp60_123_IS15478;4;Exp60_123_IS15478_WW_R4;10/10/2023 08:47;92777.4;;;;;;;;;;;;;;;;;
37:07:02;37:07:02;Exp60;WW_R4;Sorghum;Exp60_246_IS27791;Exp60_246_IS27791;4;Exp60_246_IS27791_WW_R4;10/10/2023 08:47;86068.1;;;;;;;;;;;;;;;;;
37:08:01;37:08:01;Exp60;WW_R4;Sorghum;Exp60_301_IS36633;Exp60_301_IS36633;4;Exp60_301_IS36633_WW_R4;10/10/2023 08:47;129502;;;;;;;;;;;;;;;;;
37:08:02;37:08:02;Exp60;WW_R4;Sorghum;Exp60_256_IS29496;Exp60_256_IS29496;4;Exp60_256_IS29496_WW_R4;10/10/2023 08:47;94196.4;;;;;;;;;;;;;;;;;
37:09:01;37:09:01;Exp60;WW_R4;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;4;Exp60_182_IS21849_WW_R4;10/10/2023 08:47;135375;;;;;;;;;;;;;;;;;
37:09:02;37:09:02;Exp60;WW_R4;Sorghum;Exp60_33_IS3672;Exp60_33_IS3672;4;Exp60_33_IS3672_WW_R4;10/10/2023 08:47;121842;;;;;;;;;;;;;;;;;
37:10:01;37:10:01;Exp60;WW_R4;Sorghum;Exp60_230_IS25442;Exp60_230_IS25442;4;Exp60_230_IS25442_WW_R4;10/10/2023 08:47;115243;;;;;;;;;;;;;;;;;
37:10:02;37:10:02;Exp60;WW_R4;Sorghum;Exp60_167_IS20724;Exp60_167_IS20724;4;Exp60_167_IS20724_WW_R4;10/10/2023 08:47;119716;;;;;;;;;;;;;;;;;
37:11:01;37:11:01;Exp60;WW_R4;Sorghum;Exp60_270_IS30436;Exp60_270_IS30436;4;Exp60_270_IS30436_WW_R4;10/10/2023 08:47;102301;;;;;;;;;;;;;;;;;
37:11:02;37:11:02;Exp60;WW_R4;Sorghum;Exp60_74_IS9527;Exp60_74_IS9527;4;Exp60_74_IS9527_WW_R4;10/10/2023 08:47;79271.9;;;;;;;;;;;;;;;;;
37:12:01;37:12:01;Exp60;WW_R4;Sorghum;Exp60_303_S35;Exp60_303_S35;4;Exp60_303_S35_WW_R4;10/10/2023 08:47;141886;;;;;;;;;;;;;;;;;
37:12:02;37:12:02;Exp60;WW_R4;Sorghum;Exp60_63_IS7861;Exp60_63_IS7861;4;Exp60_63_IS7861_WW_R4;10/10/2023 08:47;143467;;;;;;;;;;;;;;;;;
39:01:01;39:01:01;Exp60;WW_R4;Sorghum;Exp60_153_IS19953;Exp60_153_IS19953;4;Exp60_153_IS19953_WW_R4;10/10/2023 08:48;102349;;;;;;;;;;;;;;;;;
39:01:02;39:01:02;Exp60;WW_R4;Sorghum;Exp60_136_IS18829;Exp60_136_IS18829;4;Exp60_136_IS18829_WW_R4;10/10/2023 08:48;120565;;;;;;;;;;;;;;;;;
39:02:01;39:02:01;Exp60;WW_R4;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;4;Exp60_137_IS18835_WW_R4;10/10/2023 08:48;130789;;;;;;;;;;;;;;;;;
39:02:02;39:02:02;Exp60;WW_R4;Sorghum;Exp60_144_IS19026;Exp60_144_IS19026;4;Exp60_144_IS19026_WW_R4;10/10/2023 08:48;115104;;;;;;;;;;;;;;;;;
39:03:01;39:03:01;Exp60;WW_R4;Sorghum;Exp60_50_IS5720;Exp60_50_IS5720;4;Exp60_50_IS5720_WW_R4;10/10/2023 08:48;99745.7;;;;;;;;;;;;;;;;;
39:03:02;39:03:02;Exp60;WW_R4;Sorghum;Exp60_221_IS24503;Exp60_221_IS24503;4;Exp60_221_IS24503_WW_R4;10/10/2023 08:48;122029;;;;;;;;;;;;;;;;;
39:04:01;39:04:01;Exp60;WW_R4;Sorghum;Exp60_279_IS31179;Exp60_279_IS31179;4;Exp60_279_IS31179_WW_R4;10/10/2023 08:48;84173;;;;;;;;;;;;;;;;;
39:04:02;39:04:02;Exp60;WW_R4;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;4;Exp60_174_IS20792_WW_R4;10/10/2023 08:48;117762;;;;;;;;;;;;;;;;;
39:05:01;39:05:01;Exp60;WW_R4;Sorghum;Exp60_218_IS24072;Exp60_218_IS24072;4;Exp60_218_IS24072_WW_R4;10/10/2023 08:48;111984;;;;;;;;;;;;;;;;;
39:05:02;39:05:02;Exp60;WW_R4;Sorghum;Exp60_225_IS24940;Exp60_225_IS24940;4;Exp60_225_IS24940_WW_R4;10/10/2023 08:48;133488;;;;;;;;;;;;;;;;;
39:06:01;39:06:01;Exp60;WW_R4;Sorghum;Exp60_223_IS24786;Exp60_223_IS24786;4;Exp60_223_IS24786_WW_R4;10/10/2023 08:48;128213;;;;;;;;;;;;;;;;;
39:06:02;39:06:02;Exp60;WW_R4;Sorghum;Exp60_12_IS2263;Exp60_12_IS2263;4;Exp60_12_IS2263_WW_R4;10/10/2023 08:48;134794;;;;;;;;;;;;;;;;;
39:07:01;39:07:01;Exp60;WW_R4;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;4;Exp60_82_IS10801_WW_R4;10/10/2023 08:48;125594;;;;;;;;;;;;;;;;;
